English,Hindi,len_eng_words,len_hin_words
as a mother,मझ भीतर तक आहत कर दिया,3,6
council of states,राजय सभा,3,2
further news,आग खबर आती ह,3,5
agra in wikimap,विकिमपिया पर आगरा,3,3
nabi of islam,इसलाम क नबी,3,3
false flag operation,झठी झडा आपरशन,3,5
domain name problem,डोमन नाम समसया,3,3
faith in work,यजञ म विशवास करना,3,4
i was given,मझ बहत स,3,3
he s a criminal,वह एक अपराधी ह |,3,5
of competitive difficulty,सपरधा क लिहाज स।,3,4
continue for hours,घटो तक जारी रखना चाहगा |,3,6
umpire or scorer,अपायर और सकोरर,3,3
who religion attainment,1 जो धमम परजञा की वदधि कर-,3,7
of his achievements,उसकी उपलबधियो क बराबर था ।,3,6
,,3,1
choose your paradigm,अपना दषटिकोण चनिय ।,3,4
billion annually,15 - अरब सालाना कि दर स,3,7
his philosophy intact,उनका दरशन बरकरार ह |,3,5
sukkha himali background,सकखा हिमाली पषठभमि,3,3
in days,परयास करत ह |,3,4
discipline and behaviour,अनशासन और आचरण,3,6
dictionary hindi,शबदकोशकॉम अगरजी-हिनदी,3,3
cost overruns,अनमानित लगत म वदधि,3,5
actually are correct,वासतव म सही ह,3,4
and i am,और म ह |,3,4
he loved knitting,उस बनाई-कढाई स परम था,3,5
vivekananda needham gwalior,विवकाननद नीडम गवालियर,3,3
class personal life,शरणी:वयकतिगत जीवन,3,2
moreover i think,इसक अलावा मझ लगता ह,3,5
towards regime change,शासन परिवरतन की दिशा म,3,5
into the machine,कपड डाल,3,2
to not invest,कि समपरण मानव-जाति को,3,4
origin of name,नाम का उदभव,3,3
london united kingdom,लदन सयकत राजशाही,3,3
yr good advice,यय रौ: अचछी सलाह ह,3,5
with these results,नयकसल वापस लौटा,3,3
it s not negative,it's positive these are investments that pay for themselves,3,10
bhaktpur court skoyyar,भकतपर दरबार सकवयर,3,3
it s less risky,जोखिम कम हो जाता ह,3,5
polluter pays principle,परदषण फलान दता सिदधात,3,7
amar ujala new,uni-coded),3,1
and it s real,और यह असली ह,3,4
and solar power,और सौरय ऊरजा क बार म।,3,6
dance is played,नतय किया जाता ह।,3,4
with contextual thinking,विषयक सोच क साथ,3,4
or in,या २००७ म,3,3
pakistani first names,पाकिसतानी पहला नाम,3,3
declarations,घोषणा 5 50,3,3
like a lot,काफी बार,3,2
almost four,या शायद चालीस -,3,4
accordingly and shaman,अनकलन और शमन,3,3
specimens knowledge,नमन एव जञान,3,3
alarm threat imminent,अलारम: खतरा नजदीक।,3,3
details of state,राजय का विसतार,3,3
hindi writing ime,हिनदीराइटर का आईएमई,3,5
bibi s monumental tomb,बीबी का मकबरा,3,3
afghanistan does not,अफगानिसतान नही ह,3,3
nobody knows,कोई नही जानता,3,4
raja tahkre thought,राज ठाकर की आलोचना,3,4
see it also,यह भी दख,3,3
into something else,कछ ओर म,3,3
principle of writing,रचनाधरमी,3,1
delhi news activist,डली नयज ऐकटिविसट,3,3
about these trade offs,इस विनिमय का,3,3
the daily swatantra mat,दनिक सवततर मत,3,3
concentrating on problems,समसयाओ पर विशष धयान :,3,5
section mahadevi verma,शरणी:महादवी वरमा,3,2
we need ghandis,हम गाधी चाहत ह |,3,5
i got lucky,म भागयशाली रहा,3,3
news of nepal,नपाल की खबर,3,3
rrb,233 ),3,3
pranay patrika,परणय पतरिका,3,3
danger for health,सवासथय खतरा,3,2
this is amazing,यह बहत आशचरयजनक था |,3,5
retuning of power,सतता की वापसी,3,3
these guys grasshopper,इनह गरास-होपर कहत ह ।,3,5
in her arms,अपनी गोद म,3,3
trading standards hotline,वयापार विषयक ताजाखबर,3,8
in,सन १९९८ म -,3,4
for doing this,और य करन क लिय तीन अरब लागत का हाडरन कोलाइडर नही चाहिय,3,13
akul antar,आकल अतर,3,3
adoration and admiration,अति सनह और परशसा,3,4
respect and tolerate,विशाल मतभदो का आदर और उनह सहन,3,7
amitabh bachhan,अमिताभ बचचन आनद,3,7
it s not virginity,वो कौमारय नही,3,3
markat dweepka swar,मरकट दवीप का सवर,3,5
now that statistic,और इसकी सखया,3,3
is that democracy,परजाततर,3,1
a simple idea,एक छोटा सा आयडिया,3,4
conditions of employment,रोजगार की शरत,3,4
important type pad,परमख टाइपड,3,2
okay that s cool,बहत अचछा ह|,3,3
types of terriorist,आतकवाद क परकार,3,3
tajmahal is existence,ताजमहल का असतितव,3,3
both expand exponentially,दोनो तजी स विसतारित होती ह,3,6
brach space traveler,शरणी:अतरिकष यातरी,3,2
african authenticity was,कि अफरीकी परामाणिकता का अरथ कया ह,3,7
reverse imperial position,उलटीशाही पोजीशन,3,2
mobile intermet development,मोबाइल इटरनट उपकरण,3,4
significance of vedas,वदो का महतव,3,3
also see these,यह भी दख,3,3
of human happiness,मानवीय सख का |,3,4
history and growth,इतिहास व विकास,3,3
commercial web site,बयापारिक वब साइट,3,3
speed driven generations game,तज रफतार वाली पीढी का खल,3,6
microsoft s induct imi,माइकरोसाफट का इणडिक आईएमई,3,4
good,अचछा |,3,5
district of rapur,रामपर जिला,3,2
you ll discover compassion,तम करणा को खोज लोग,3,5
amitabh bachchan anand,अमिताभ बचचन आनद,3,7
inspiration is contagious,पररणा सकरामक ह,3,3
and your family,परिवार स अलग होन की।,3,5
danger to health,सवासथय खतरा,3,2
well since then,और तब स ही,3,4
we numb happiness,हम खशी को सनन कर दत ह,3,7
to promote growth,विकास क लिय।,3,3
supreme court jurisdiction,सरवोचच नयायालय का कषतराधिकार,3,4
aarti aur angaare,आरती और अगार,3,4
and transform it,और परिणत करत ह,3,4
prophets of islam,इसलाम क नबी,3,3
mahabharat,महाभारत,3,4
come from models,उन नमनो स आत ह,3,5
raj thaker s critic,राज ठाकर की आलोचना,3,4
north indian food,उततर भारतीय खाना,3,3
word meaning cum,शबदकोशकॉम,3,1
long lasting impression,छवि दीरघा,3,2
pakisthaan saaseeth kashmir,पाकिसतान शासित कशमीर,3,3
protem speaker,सपीकर परोटम,3,3
they look back,तो वो आप को दखता ह,3,6
so for example,तो उदाहरण क लिए,3,4
and the result,और परिणाम य कि,3,4
concise valmiki ramayana,सकषिपत वालमीकि रामायण,3,3
category personal life,शरणी:वयकतिगत जीवन,3,2
class sanskrit literature,शरणी:ससकत साहितय,3,2
ciao bellos,अलविदा दोसतो ।,3,5
they re maintaining formation,व अपन पटरन को बनाय रखत ह|,3,7
this is more,यह hiv एडस मलरिया और,3,6
that is snobbery,य दभ ह,3,3
operators of sensors,जस की ससर क ऑपरटर,3,5
france s greatest illusionist,फरास क महान जादगर न,3,5
search of truth,सतय की खोज,3,3
tribal songs,नागर गीत),3,3
class hindu dharm,शरणी:हिनद धरम,3,2
of building legs,जिसस टाग बनायी जाती ह,3,5
look at this,यह भी दख,3,3
two minutes later,दो मिनट बाद,3,3
which tells us,जिस स य पता चलता ह कि,3,7
fame and respect,खयाति और सममान,3,3
this was different,य बिलकल ही अलग था,3,5
ritual of muslim,खतना,3,1
meaning in english,अरथ अगरजी म।,3,3
which is right,इसम सही कौन सी ह,3,6
mausoleum of ittemadullah,इततमादलला मकबरा,3,2
they were changed,व बदल चक थ,3,4
or the pakistanis,nan,3,1
hindi unicode corpus,हिनदी यनिकोड पाठसगरह,3,4
horse rider,-घडसवार,3,1
please consider this,इनह भी दख,3,3
almost every time,लगभग हर बार,3,3
lakhimpur kheri district,लखिमपर खरी जिला,3,3
i dont know,सफररफसिओगजमगसगफिउ,3,1
responses to terrorism,आतकवाद को जवाब,3,3
abhinav sopana,अभिनव सोपान,3,3
government of pakistan,पाकिसतान सरकार,3,2
look the chevy,“वो दखो वो शवी”,3,4
editing and spelling,हिनदी सपादक तथा वरतनी जाचकरता,3,5
and that s important,और य बहत महतवपरण ह |,3,6
or in,या २०१० म,3,3
that devalued education,जिसन शिकषा का अवमलयन कर दिया,3,6
at the universe,बरहमाणड क विषय म,3,4
that s not timely,इसका समय नही आया ह।,3,5
in porto portugal,फिर स डिजाइन कर रह थ |,3,7
category indian festival,शरणी:भारतीय परव,3,2
jaishanker prasad,जयशकर परसाद,3,6
central ruled states,कनदरशासित परदश,3,2
section hindu religion,शरणी:हिनद धरम,3,2
very polluted place,सबस परदषित नगर,3,3
began rather accidentally,अकसमात घटित हई।,3,3
starting from kinematics,kinematics स शर करक |,3,5
all laid out,सब जस पलट म परोसा पडा था।,3,7
red fort delhi,लाल किला दिलली,3,3
and i uncovered,और मन पाया,3,3
sort of rusty,जग खाया हआ,3,3
,,3,9
you re more sensitive,कि आप जयादा भावक ह,3,5
has largely happened,बड पमान पर हई ह,3,6
do chattane,दो चटटान,3,3
vivekanand bureau gwalior,विवकाननद नीडम गवालियर,3,3
india s emergency fund,भारत की आपातकाल निधि,3,4
notes and reference,नोटस और सदरभ,3,3
nor mouth wag,‎और ना जबान लडखडाती ह।,3,5
pause then,थम/रक जाए ततपशचात,3,4
category hindi prose writer,शरणी:हिनदी गदयकार,3,2
measurements and dimensions,नाप जोख,3,2
a us citizen,एक अमरिकी नागरिक ह,3,5
around the globe,दनिया भर म,3,3
trade and commerce,वयापार व वाणिजय,3,3
so you d think,तो अब आप सोचग,3,4
one india,वन इणडिया,3,3
adjustment and elimination,अनकलन और शमन,3,3
baktapur administration skier,भकतपर दरबार सकवयर,3,3
for british grandmothers,मन बरिटिश दादियो क लिए,3,5
so we experimented,तो हमन परयोग किय,3,4
birth and care,जनम और परिवश,3,3
where they re marooned,जहा लोग अटक पड होत ह ।,3,7
series vaidik religion,शरणी:वदिक धरम,3,2
they have electricity,उनक पास बिजली ह,3,4
it s about passion,यह जनन क बार म ह,3,6
category establishment,शरणी:सथापतय,3,1
their special power,उसकी विशष शकतिया,3,3
of desalination brine,नमकीन सोलशान का भी उतपाद करगा,3,6
was something unique,वो अनोखा था,3,3
so more interestingly,तो दिलचसप तौर पर,3,4
notes and reference,नोटस और सदरभ,3,3
improve body position,गाडी की सथिति को बहतर बना सकत ह,3,8
in this phenomenon,इस घटना म अदा करत ह,3,7
popularity and respect,खयाति और सममान,3,3
expansion of kingdom,राजय का विसतार,3,3
with these things,इन बातो क साथ,3,4
surdas a reminder,सरदास - एक पनरपाठ,3,4
is a consumer,एक उपभोकता रहता ह,3,4
and it s simple,और यह आसान ह |,3,5
class respect towards knowledge,शरणी:जञानपीठ सममानित,3,2
google induc transalation,गगल इणडिक टरानसलिटरशन,3,3
and to me,और मर लिए,3,3
plains of ganga,गगा का मदान,3,3
hundreds of papers,पत क सौ पतर,3,5
masterpiece dev,कतिदव,3,2
after we die,हमार मर जान क बाद,3,5
awards and rewards,परसकार व सममान,3,3
chain freedom fighter,शरणी:सवततरता सनानी,3,2
effect on copd,copd पर परभाव,3,3
navratna of akbar,अकबर क नवरतन,3,3
discharge from hospital,असपताल स छटटी,3,3
gowswami tulasi das,उपरोकत बातो क साथ ही साथ गोसवामी तलसीदास जी न उततरकाणड म शरी राम-वशिषठ सवाद नारद जी का अयोधया आकर रामचनदर जी की सतति करना शिव-पारवती सवाद गरड मोह तथा गरड जी का काकभशणडि जी स रामकथा एव राम-महिमा सनना काकभशणडि जी क परवजनम की कथा जञान-भकति निरपण जञानदीपक और भकति की महान महिमा गरड क सात परशन और काकभशणडि जी क उततर आदि विषयो का भी विसतत वरणन किया ह।,3,71
you could,आप कदापिः,3,2
we faced rwanda,nan,3,1
mosque of tajmahal,ताजमहल की मसजिद,3,3
this is frightening,य तो बहोतही भयानक ह,3,5
this community participation,इस समह का इसम भाग लना,3,6
india t champions,भारत २०-२० विजता,3,3
and that s good,और यह अचछी बात ह,3,5
punjab kesari,पजाब कसरी,3,3
considerably more anti foreign,काफी अधिक विदश-विरोधी,3,3
story of writing,गरनथ लखन की कथा,3,4
so in lebanon,तो लबानान म,3,3
alex and daniel,आलकस और डानिएल|,3,3
class padma bhushan,शरणी:पदम भषण,3,2
or bad scenes,या गलत जगहो म फस सकत ह,3,7
nasa earth observatory,नासा पथवी वधशाला,3,3
kind of dress,अपन कपड ह।,3,3
series city,शरणी:शहर,3,1
but using triangles,लकिन तरिकोण को उपयोग करक |,3,6
addicted on writings,रचनाधरमी,3,1
popular daily newspaper,शरणी:विशव क परमख दनिक समाचार पतर,3,6
established by law,विधि दवारा सथापित,3,3
i told yes,मन कहा जी हा।,3,4
we kept traveling,हम सफर करत रह,3,4
brooklyn based chitra ganesh,बरकलिन सथित चितरा गणश,3,4
an eternal youth,चिरयवा,3,1
mahendra sanskritic university,महनदर ससकत विशवविदयालय,3,9
without this ability,इस योगयता क बिना,3,4
partition of ved,वदो का विभाजन,3,3
testing their code,अपन कोड का परीकषण कर रह ह,3,8
he comes back,वह वापस आता ह,3,4
is our physiology,हमारा जीवततव ह,3,3
that s intentional exclusion,य जानबझ कर आपको हटाया जा रहा ह।,3,8
which will deliver,जो वितरित करगी ”,3,4
someplace in life,कोई छोटी सी शरषठता,3,4
a fishing line,मछआर क काट सा।,3,4
summary of mahabharatha,महाभारत की सकषिपत कथा,3,4
for selling shoes,जत बचन की,3,3
class indian food,शरणी:भारतीय खाना,3,2
and additional studies,और जयादा पढना,3,3
class muslim religion,शरणी:इसलाम धरम,3,2
awards and honors,परसकार व सममान,3,3
class country,शरणी:दश,3,1
israel terrorism desk aeisarv,इजराइल वशविक आतकवाद डसक,3,4
as an interface,एक इटरफस की तरह।,3,4
a psych ward,मनोवजञानिक चिकितसालय,3,3
can tamil speaking,कया 12 -साल क,3,4
delta of sunderban,सदरवन डलटा,3,2
thank you,धनयवाद,3,2
field of work,कारयकषतर,3,1
vivekananda needam gwalior,विवकाननद नीडम गवालियर,3,3
hayat basksh baug,हयात बखश बाग,3,3
series american president,शरणी:अमरीकी राषटरपति,3,2
from their environment,अपन वातावरण स,3,3
with looped music,इसम बचकाना सगीत ह,3,4
add some water,और थोडा पानी डालो,3,4
look how small,दखिए कितनी छोटी,3,3
category hindu festival,शरणी:हिनद तयौहार,3,2
my mental illness,बीमारी को नकार सकता था,3,5
you re an american,“तम तो अमरीकी हो।,3,4
victory of akbar,अकबर का मकबरा,3,3
view these too,यह भी दख,3,3
once more humility,एक बार और विनमरता,3,4
here s the thing,“ऐसा ह,3,2
see this too,यह भी दखिए,3,3
the economy grows,अरथ-वयवसथा विकसित होती ह,3,4
why mountain rescue,पहाड बचाव कयो,3,3
isn t that interesting,कया य दिलचशप नही ह,3,6
here in seattle,यहा सियाटल म,3,3
of solar electrifying villages,गावो को सौर-ऊरजा दन क तरीक स,3,7
how woman do,सतरी कस करती ह,3,4
an at risk population,सकट म फस लोग ह,3,5
from percent,३० परतिशत स,3,3
three questions difficult world press,तीन सवाल - परयास-वरलडपरस पर,3,6
i ve hidden data,मर पास गपत आकड ह,3,5
arm chair position,आराम करसी पोजीशन,3,3
and that s true,और यह सच ह,3,4
mahadevi verma s literature,महादवी वरमा का गदय साहितय,3,5
part guard position,- अगरकषक पोजीशन,3,3
was to revitalize,पराण-वाय फकन का,3,3
answer to terrorist,आतकवाद को जवाब,3,3
they were silenced,व खामोश ह,3,3
south indian mine,दकषिण भारतीय खान,3,3
people are using,लोग बहत स अलग,3,4
king liyar,किग लियर,3,3
let s remind ourselves,हम अपन आप को यह याद दिलात ह,3,8
class india s president,शरणी:भारत क राषटरपति,3,3
south indian cuisine,दकषिण भारतीय खान,3,3
thickspan related links,मोटा पाठ==सबधित कडिया==,3,3
sita hanuman approached,हनमान सीता क पास पहच।,3,5
most polluted city,सबस परदषित नगर,3,3
who i suspect,जो मझ लगता ह,3,4
to the computer,समझन लायक बनवाइए”,3,3
long term incapacity benefit,lओनग-टरम ईनचपचिटय भनङिट,3,3
types of matches,मच क परकार,3,3
bureaucratic administrative machine,नौकरशाही परशासनिक मशीन क।,3,4
their names are,उनक नाम ह-,3,3
you re a loser,आप हार हए ह,3,4
pakistaan people party,पाकिसतान पीपलस पारटी - बनजीर भटटो इसी पारटी स थी।,3,11
by next saturday,मशहर हो सकता ह।,3,4
for example,जस उदाहरण क तौर पर|भाष,3,5
fight against exploitation,जलम स जग,3,3
environment is important,परयावरण महतवपरण ह।,3,3
and come back,वापस लौट पान की दन भी,3,6
in san francisco,करकड लोमबारड सटरीट पर भी|,3,5
that s not okay,तो य बिलकल भी सही नही ह।,3,7
my best poems,मरी शरषठ कविताए,3,4
for three years,तीन साल तक लगातार।,3,4
doesn t actually exist,उदासीनता वसी नही ह,3,4
or harm europe,या यरोप को,3,3
now imagine archeologists,अब कलपना कीजिए की परातततववतता,3,5
men are ambitious,आदमी महतवाकाकषी होत ह,3,4
nagar song,नागर गीत),3,3
that men lead,कि नततव परष करत ह,3,5
dictionarycom english hindi,शबदकोशकॉम अगरजी-हिनदी,3,3
or angels etc,और ना ही फरिशत वगरा।,3,5
jayatu jayatu sanskritum,जयत जयत ससकतम,3,3
section vedic religion,शरणी:वदिक धरम,3,2
humau s monumental tomb,हमाय का मकबरा,3,3
hayat baksh bagh,हयात बखश बाग,3,3
exhibit irresponsible behavior,गरजिममदार वयवहार दिखात ह,3,4
also see this,यह भी दख,3,3
heating of water,जल का उषमन,3,3
traditional warrior food,पारपरिक कषतरीय खनपान,3,3
muslim prayers pay,नमाज अदा करत मसलमान।,3,4
madhyandhaniya branch and,माधयनदिनीय-शाखा और,3,2
surdas,सरदास,3,3
section sanskrit literature,शरणी:ससकत साहितय,3,2
try to reduce,कटौती क परयास,3,3
google symbol discussion,गगल परतीक-चिहन,3,2
has side effects,क कछ अतिरिकत असर होत ह,3,6
world book premchand,विशवबकस म परमचद,3,3
and bill clinton,और बिल कलिटन ह |,3,5
sanskrit tools sanskrit toolbar,ससकतटलस - ससकत टलबार,3,4
around dick feynman,वो भी दिक फयनमन की सामन,3,6
for seven children,कपड धोती थी |,3,4
i feel her,म उस महसस कर सकता ह,3,6
the horror everybody,आतक क शिकार थ,3,4
peeippalad branch,पपपलाद-शाखा।,3,1
million numbers,750 मिलियन सखयाए,3,3
vedic intonation process,वदिक सवर परकरिया,3,3
in nine months,नौ महीनो म,3,3
and every year,और हर साल,3,3
feynman s style,फयनमन का इसटाइल,3,3
part guard position,अगरकषक पोजीशन,3,2
for thanksgiving dinner,सटरपीस पर सजात ह,3,4
writing these viruses,यह वायरस लखन,3,3
with the homeowner,कर रह थ,3,3
they use two,2 उपयोग म लात ह |,3,6
i started reacting,मन परतिकरिया करनी शर कर दी थी,3,7
every single day,हर एक दिन,3,3
forward thinking non traditional,गर-पारपरिक ह नयी सोच रखती ह,3,6
within hours,४८ घट क भीतर,3,4
city gorakhpur,गोरखपर,3,1
brahman mythological story,वामन पराण,3,2
he said also,वह कहत भी ह,3,4
are quite simple,काफी साधारण ह |,3,4
see this also,यह भी दखिए,3,3
i said yes,मन कहा जी हा।,3,4
of female specialness,नारी की विशषता की,3,4
south korea,दकषिण कोरिया : १८५,3,4
is especially sharp,खासतौर पर जोरदार ह,3,4
are very effective,बहत कारगर ह|,3,3
no electronic devices,न इलकटरॉनिक उपकरण,3,3
and paste them,और उनह चिपकाय,3,3
oh all right,“ओह फिर ठीक ह”,3,4
ambient radio activity,या फिर वातावरणीय रडियो विकिरण स,3,6
wire less phone,ताररहित टलीफोन,3,4
to portland oregon,पोरटलड ओरगोन तक,3,3
category taj mahal,शरणी:ताजमहल,3,1
number of hymns,शलोक सखया,3,2
and here s why,और इसलिए यह,3,3
about unexpected discoveries,अपरतयाशित खोजो क बार म |,3,6
illogical egocentric,तरक नही समझता बस अपन बार म सोचता ह -,3,10
it s not bad,य बरा नही ह,3,5
change of capital,राजधानी सथानातरण,3,2
my last book,मरी पिछली किताब,3,3
terrorist s centers,आतकवादी समहो,3,2
adjustments and modifications,अनकलन और शमन,3,3
events of mahabharata,महाभारत क परव,3,3
the indian head shake,हमारा परसिदध सिर हिलान का इशारा ।,3,7
putia tantramayata effect,पटीय ततमयता पर परभाव,3,4
with the understanding,एक समझ भी विकसित हो गई थी कि,3,8
this is iraq,यह इराक ह,3,3
attainment of knowledge,जञान परापति,3,2
reverse missionary position,उलटी मिशनरी पोजीशन,3,3
partition of india,भारत का विभाजन,3,3
victims of crime,अपराध क शिकार,3,3
provided by this,अवसर और आधार पर,3,4
sounds so simple,कितना आसान सा लगता ह ना ।,3,7
after that day,उस दिन क बाद स,3,5
dictionarycom english hindi,शबदकोशकॉम अगरजी-हिनदी,3,3
on one side,एक तरफ तो,3,3
its foreign policies,अपनी विदश नीतियो स,3,4
feed aggregators index,फीड एगरीगटरस की सची,3,4
category computer,शरणी:सगणक,3,1
are they cattle,कया व मवशी ह,3,5
jama masjid,जामा मसजिद,3,2
sessions of lokshabha,लोकसभा क सतर,3,3
because it s incentive,कयोकि यह फायद की बात ह,3,6
muslim religion thought,इसलामी धरम मत,3,3
using tape recorders,टप रिकारडर क जरिय सनदश भजा करती थी,3,8
to be here,अवसर दिया,3,2
to underground mines,भमिगत खदानो म,3,3
amazingly amazingly diverse,आशचरयजनक रप स विविध,3,5
as our own,हमार अपनो की तरह,3,4
a hostile habitat,एक परतिकल निवास,3,3
google tronslitareshne,गगल टरासलितरशन,3,3
everyone please think,सजजनो,3,1
most ancient scripts,अधिकाश पराचीन लिपिया,3,3
category nobel award reputable,शरणी:नोबल परसकार सममानित,3,3
were signal successes,सफलताए थी,3,2
no childhood shit,बचपन क बार म कोई बकवास नही होगी।”,3,8
positive globally resonating storylines,कछ सकारातमक विशव भर को बाधन वाली कहानियो की,3,9
getai vinoba bhave,गीताई - विनोबा भाव,3,4
as a skill,एक कौशल की तरह,3,4
after a tedtalk,टडवारता की बाद,3,3
uses of water,जल का उषमन,3,3
rajasthan patrika,राजसथान पतरिका,3,3
the wing is,इसका पख ह,3,3
getting something wrong,कछ गलत करना,3,3
politics and terrorism,राजनीति और आतकवाद,3,3
to understand particles,कण को समझन क लिए,3,5
everything is everything,सबकछ ही सबकछ ह,3,4
group geography,,3,1
told my mother,और मन अपनी मा स कहा,3,6
sachin became no,सचिन फिर बन गए नबर वन,3,6
in popular media,परचलित मीडिया म,3,3
khayyum s tavern,खययाम की मधशाला,3,4
kannada cuisine and,कननड खाना और,3,3
coke feels ubiquitous,तब कोक सरववयापी लगता ह,3,5
categroy hindi drama,शरणी:हिनदी नाटककार,3,2
fears folk beliefs,डर सथानीय विशवास,3,3
is really important,सचमच अहम ह,3,3
it s social capital,वो सामाजिक धन ह,3,4
arrest torture,गिरफतारी शारीरिक उतपीडन -,3,4
mythology of shiva,शिव पराण,3,2
they re eight microseconds,व आठ मिकरोसकाडस,3,3
film and television,फिलम और टलीविजन,3,3
she s my sister,वो मरी बहन ह,3,4
the whole structure,पर ढाच को,3,3
handle chair position,हतथाकरसी पोजीशन,3,2
they re fixing it,उसको सकषम बनान का परयास कर रह ह |,3,9
of work life balance,जटिल मदद पर धयान दगा |,3,6
i felt sheltered,मझ आशरित होन का अहसास हआ,3,6
and economic growth,और आरथिक विकास,3,3
by sayantan chakravarty,सायतन चऋवरती दवारा,3,3
i said yes,मन कहा “हा।”,3,3
start with empathy,सहानभति क साथ शर करो,3,5
mughal language translation,गगल इणडिक टरानसलिटरशन,3,3
but you couldn t,they were just too complicated,3,6
rite era,रीति काल,3,3
online ramayana,ऑनलाइन रामायण,3,5
city song,नागर गीत),3,3
so it s,१९९५ की बात ह,3,4
hindustan samachar,हिनदसथान समाचार,3,3
grade hindi story writer,शरणी:हिनदी कथाकार,3,2
lets look at,इनह भी दख,3,3
before you complain,शिकायत करन स पहल,3,4
three rivers union prayag,तरिवणी-सगम परयाग,3,2
or the resources,निरमाण करन की कषमता नही थी,3,6
avikistrot the ramayana,विकिसरोत स रामायण,3,3
but it doesn t,पर नही ह |,3,4
ag that s right,ए जी: सही,3,3
in minutes,20 मिनट म,3,3
profa achutan,परो ए अचयतन,3,4
lala lajpat rai,लाला लाजपत राय,3,3
and what happens,और होता यह ह,3,4
prophets of islams,इसलाम क नबी,3,3
nepal geographical map,नपाल का भौगोलिक नकशा,3,4
learning at home,घर म सीखना,3,4
types of sankalak,सकलक क परकारय,3,3
about his cat,अपनी बिलली क बार म,3,5
special discretionary powers,विशष विवकाधीन शकति,3,3
descriptions of terrorism,आतकवाद क परकार,3,3
category buddha religion,शरणी:बौदध धरम,3,2
photography industrial design,फोटोगराफी औदयोगिक डिजाइन,3,4
a vibration vest,कपन करन वाला अगरखा,3,4
of videos,करीब २२०० विडियो का,3,4
exchange their ideas,अपन विचार साझा कर रह ह,3,6
in dravidian languages,दरविड भाषाओ म,3,3
nepal an introduction bbc,नपाल- एक परिचय,3,4
south india food,पशचिम भारतीय खाना,3,3
king lier,किग लियर,3,3
class food item,शरणी:खान पान,3,2
two plateaus,दो चटटान,3,3
thank you industrialization,“औदयोगिकीकरण धनयवाद |,3,3
consumer friendly carbon calculator,उपभोकता क अनकल कारबन कलकलटर,3,5
becomes so important,महतवपरण हो उठती ह।,3,4
starting work schemes,काम क पदधतीयो की शरवात करना,3,7
refer this too,इनह भी दख,3,3
this consciousness though,यह चतना हालाकि,3,3
general health problems,साधारण सवासथ चिनताए,3,3
code,सहिता,3,3
boy that s why,बचचा: हा इसलिय।,3,3
their fundamental dignity,उनकी मौलिक गरिमा स अलग न कर।,3,7
and those innovators,और यह अगरणी लोग,3,4
art and culture,कला एवम ससकति,3,3
here s a scene,यह ह वह ददशय,3,4
please note it,नोट कर :,3,3
darmasansar,धरमससार,3,3
first population growth,पहली जनसखया म वदधि |,3,5
expansion of kingdom,राजय का विसतार,3,3
category america,शरणी:अमरिका,3,1
there s the insect,यहा ह यह कीट,3,5
category hindu,शरणी:हिनद,3,1
math differential equations,गणित अवकल समीकरण |,3,4
on the spectrum,इस पकति म,3,3
withholding keys,मकान की चाबी न दना 5,3,6
according to terrorism,आतकवाद क परकार,3,3
state and union territory,राजय और कनदरशासित परदश,3,4
change in climate,तापमान म परिवरतन,3,3
tryst with revolution,इनकलाब स ताललक,3,3
that s one context,य एक सदरभ ह।,3,4
death and resurrection,मतय और पनरजनम की कहानिया ह,3,6
there we go,यहा दखिए |,3,3
amendment safeguards against,सशोधन क विरदध सरकषा उपाय,3,5
class freedom fighter,शरणी:सवततरता सनानी,3,2
its architectural beauty,इसकी वासतकला,3,2
this is wrong,यह गलत ह,3,3
being more balanced,समनवयित होन का यह मतलब नही ह,3,8
class nobel laureates,शरणी:नोबल परसकार सममानित,3,3
rajasthan patrika,राजसथान पतरिका,3,3
what s the problem,“तो मसीबत कया ह”,3,4
prime minister office,परधानमनतरीको कारयालय,3,2
who ve pointed out,जो य कहत ह कि,3,5
bikaner a place,बीकानर,3,1
ca how big,कर ए: कितना बडा,3,4
you know this,आप जानत ह।,3,3
living in exile,और दश-निकाला भगत रही ह।,3,5
air pollution related,जलवाय सबधित मदद,3,3
bengal s poem,बगाल का कावय,3,4
after the independence,यह सवततरता क बाद 1947 म हआ था।,3,8
a mercedes benz s,मरसिडीज बज s600,3,3
constitutional amendment bill,सविधान सशोधन विधयक,3,3
it s called pop it,इसका नाम pop-it ह |,3,5
they told me,उनहोन मझ बताया कि,3,4
and i lied,और मन झठ बोला |,3,5
hayat bakhs garden,हयात बखश बाग,3,3
thank you freud,फरायड जी धनयवाद।,3,3
is quite shocking,काफी चौकान वाली ह।,3,4
economics times,इकनॉमिक टाइमस,3,3
conciliation and arbitration,कसिलिएशन और मधयसथता,3,7
remotely by frank,फराक स ल रहा ह|,3,5
unep urban conditions,यएनईपी शहरी मदद,3,3
area of operation,कारयकषतर,3,1
kruti dev font,कतिदव,3,2
three microseconds faster,तीन मिकरोसकाडस तज,3,3
inside the code,कोड क भीतर,3,3
details about breast,वकष क बार म जानकारी,3,5
public statistical data,जनसाखयिकीय आकड,3,2
compositions of premchand,परमचनद की रचनाए,3,3
the movement,जय परकाश नारायण आदोलन।,3,4
it doesn t change,it's real,3,3
and forward leaning position,और आग बढती हई सथिति ह।,3,6
