English,Hindi,len_eng_words,len_hin_words
<start> about circles and epiphanies . <end>,<start> क बार म बात करगा| <end>,4,5
<start> we can figure out <end>,<start> हम पता लगा सकत ह <end>,4,5
"<start> and trust your feelings , <end>","<start> और अपनी भावनाओ का भरोसा कर , <end>",4,6
<start> that s the first group <end>,<start>      . <end>,4,6
"<start> was to collect ideas , <end>","<start> लोगो क विचार एकतरित कर रहा था , <end>",4,7
<start> allah will destroy them <end>,<start> अललाह उस गमराह कर दगा। <end>,4,5
<start> . cause of blockage <end>,<start> .  गतिवरोध पदा होना <end>,4,4
<start> desired and expected effect <end>,<start> अपकषित एव आशातीत परभाव <end>,4,4
<start> i could either deny <end>,<start> कि म अपनी मानसिक <end>,4,4
<start> parliamentary democracy s important guidelines <end>,<start> ससदीय लोकततर क महतवपरण सिदधात <end>,4,5
"<start> lake baikal , russia <end>","<start> बकाल झील  ,  रस <end>",4,4
<start> cast of mahabharatha roles <end>,<start> महाभारत क पातर <end>,4,3
<start> we ve understood nothing else . <end>,<start> हमन और कछ नही सीखा . <end>,4,5
<start> i became a parent . <end>,<start> म पिता बन गया <end>,4,4
"<start> clearly a complex problem , <end>","<start> जाहिर ह कि समसया जटिल ह , <end>",4,6
<start> the definition of research <end>,<start> अनसधान की परिभाषा <end>,4,3
<start> change swan position <end>,<start> परिवरतन  शवान पोजीशन <end>,4,4
<start> we strengthen our communities . <end>,<start> तब हम अपनी सामाजिक और सामदायिक सदभाव सदढ करत ह | <end>,4,11
"<start> because around the corner , <end>","<start> कयकि और कही  , <end>",4,4
<start> sunday post <end>,<start> सड पोसट <end>,4,4
"<start> as an educational tool , <end>","<start> एक शिकषण की विधा क रप म उभर रहा था , <end>",4,10
"<start> other ways of thinking , <end>","<start> वयतीत करन क अनय तरीक भी ह ,  सोचन क <end>",4,9
<start> and enjoyed his presence . <end>,<start> और उनक साथ म आनादित होत थ <end>,4,7
<start> of something or somebody . <end>,<start> कोई चीज स या किसी स पीडित रह ह | <end>,4,10
<start> and what had happened <end>,<start> और तब वो <end>,4,3
<start> and the united states <end>,<start> और अमरिका <end>,4,2
<start> what further betrayals ? <end>,<start> कया फिर स विशवासघात होगा  ? <end>,4,6
<start> hindi literature of trinidad <end>,<start> तरिनिडाड का हिनदी साहितय <end>,4,4
<start> hindi english hindi dictionary <end>,<start> हिनदी बलॉगस . ऑरग  हिनदी चिटठा निरदशिका <end>,4,6
<start> to make ginormous houses ? <end>,<start> मकान बनान दगी ? <end>,4,3
<start> wk yeah . i test . <end>,<start> व क जी| मन टसट किया| <end>,4,6
"<start> when i m photographing them , <end>","<start> जब म उनकी फोटो लत ह , <end>",4,6
<start> withdrawal of services <end>,<start> सवाओ स म करना <end>,4,5
<start> importance in modern world . <end>,<start> आधनिक यग म महतव <end>,4,4
<start> that s the wrong answer . <end>,<start> यह गलत जवाब ह . <end>,4,4
<start> to those three faces . <end>,<start> उन तीन चहरो स जोडती ह . <end>,4,6
<start> can you tell me <end>,<start> कया आप मझ बता सकत ह <end>,4,6
"<start> because autistic or not , <end>","<start> कयोकि सवालिन हो या नही , <end>",4,5
<start> district of maharaj jang <end>,<start> महाराजगज जिला <end>,4,2
<start> proposition on climate change <end>,<start> जलवाय सबधित मदद <end>,4,3
<start> mainly the western culture . <end>,<start> मखयतः पाशचातय सासकति क लिय। <end>,4,5
<start> could exist in literature . <end>,<start> कि मर जस लोगो का भी साहितय म कोई सथान ह . <end>,4,11
<start> what is vkdb ? <end>,<start> हयदयखढभह कया हऋ <end>,4,3
"<start> i never studied sculpture , <end>","<start> मन कभी भी मरतिकला की पढाई नही की , <end>",4,8
"<start> vivekananda neeram , gwalior . <end>",<start> विवकाननद नीडम गवालियर <end>,4,3
<start> so the policing layer <end>,<start> तो जो सरकषातमक घरा <end>,4,4
<start> northern pakistan is hilly . <end>,<start> पाकिसतान का उततरी इलाका पहाडी ह। <end>,4,6
<start> achieve fulfillment in life <end>,<start> जीवन म परणता परापत करना <end>,4,5
<start> and most security decisions <end>,<start> और जयादा सरकषा निरणयो म <end>,4,5
<start> takes only billion . <end>,"<start> सिरफ    ,     करोड लगत ह . <end>",4,5
<start> meri bath mano bhai <end>,<start> मरी बात मानो भाई <end>,4,4
<start> wordily meaning and glory <end>,<start> शाबदिक अरथ एव महिमा <end>,4,4
<start> to catastrophic health care . <end>,<start> जो उनह सवासथ सविधा द जब कोई आपातकालीन समसया उनह घर ल। <end>,4,12
<start> kauthum branch and <end>,<start> कौथमशाखा और <end>,4,2
<start> category hindi story writer <end>,<start> शरणीहिनदी गदयकार <end>,4,2
"<start> we went to damascus , <end>","<start> हम दमसकस गय , <end>",4,3
<start> press room navneetham vignasiam . <end>,<start> पतर सचना कारयालय  नवीनतम विजञपतिया <end>,4,6
<start> in the fifth century . <end>,<start> अपन अनयायियो को दी थी | <end>,4,6
<start> . importance of rajya sabha <end>,<start> राजय सभा का महतव <end>,4,4
<start> that feeds the animals . <end>,<start> जानवरो को खिलाता ह । <end>,4,5
<start> classification of karmakand <end>,<start> करमकाणड म वरगीकरण <end>,4,3
<start> attain perfection in life <end>,<start> जीवन म परणता परापत करना <end>,4,5
<start> and professor nathan michael <end>,<start> और परोफससर नथन माइकल <end>,4,4
"<start> in israel and palestine , <end>","<start> इजरायल और फिलिसतीन म , <end>",4,4
<start> hindi radio <end>,<start> हिनदी रडियो <end>,4,4
<start> category religious epic <end>,<start> शरणीधरमगरनथ <end>,4,1
<start> collecting specimens land <end>,<start> नमनो का सगरहण  भमि <end>,4,5
"<start> or a spoke wheel , <end>",<start> या सपोक वाल पहिय क बार म | <end>,4,8
<start> and possibly the temperature . <end>,<start> भी बदल सकत ह| <end>,4,4
"<start> watching disturbing , frightening images <end>","<start> वो दखद ,  भयावनी तसवीर दखत हए <end>",4,6
<start> without any adult supervision <end>,<start> किसी भी वयसक परयवकषण क बिना <end>,4,6
<start> it s a great exercise <end>,<start> यह एक महान परयोग ह <end>,4,5
<start> to support her family . <end>,<start> अपन परिवार क सहार क लिय। <end>,4,6
<start> is this harassment ? <end>,<start> कया यह छल ह  ? <end>,4,5
<start> so we built it . <end>,<start> तो हमन बना दिया | <end>,4,5
<start> you didn t understand it . <end>,<start> तो फिर आप न उस समझा ही नही | <end>,4,9
"<start> to make meaningless marks , <end>","<start> बकार क चिनह बनाना , <end>",4,4
<start> karmayogee pen google books <end>,<start>      <end>,4,6
<start> was he right ? <end>,<start> कया वह ठीक था  ? <end>,4,5
<start> and encouragement put together . <end>,<start> और परोतसाहन एक साथ ह। <end>,4,5
<start> it frees up time . <end>,<start> इस स समय बचता ह। <end>,4,5
<start> i made this film <end>,<start> मन य फिलम बनायी <end>,4,4
<start> word and naming ceremony <end>,<start> शबद और नामकरण <end>,4,3
"<start> bhagirathi river , in gangotri <end>",<start> भागीरथी नदी गगोतरी म <end>,4,4
<start> this has been done <end>,<start> यह किया गया ह <end>,4,4
"<start> because the same equipment , <end>","<start> कयोकि वही उपकरण , <end>",4,3
"<start> with tales like afghanistan , <end>","<start> अफगानिसतान की कहानियो क साथ , <end>",4,5
<start> and polio behind us . <end>,<start> और पोलियो को अपन पीछ छोड सकग . <end>,4,7
"<start> socrates died in prison , <end>","<start> सोकरटस की मतय जल म हई , <end>",4,6
"<start> most of the time , <end>",<start> कयकि जयादातर समय <end>,4,3
<start> it s an extraordinary place . <end>,<start> यह असाधारण सथान ह। <end>,4,4
<start> selfish worry had occurred <end>,<start> सरवाधिक विचार किया हआ <end>,4,4
<start> class story of mahabharat <end>,<start> शरणीमहाभारत कथा <end>,4,2
<start> pakistan has four regions <end>,<start> पाकिसतान म चार परानत ह <end>,4,5
<start> not very long . ok . <end>,<start> जयादा समय नही .  ठीक ह . <end>,4,5
<start> the scale of buildings . <end>,<start> कला रपो को बनान म | <end>,4,6
<start> with somebody else <end>,<start> किसी और क साथ <end>,4,4
<start> both sides are right . <end>,<start> दोनो ही सही ह। <end>,4,4
"<start> so that s obvious , right . <end>",<start> तो य बहत सवाभाविक ह न । <end>,4,7
"<start> that holds society together , <end>","<start> कि जो समाज को एक साथ रखती ह , <end>",4,8
"<start> using d ultrasound technology , <end>",<start>  पराधवनिक चितरण का उपयोग कर क <end>,4,7
"<start> so , well he did . <end>",<start> तो ऐसा ही किया <end>,4,4
<start> just like a pendulum . <end>,<start> किसी पडलम की तरह | <end>,4,5
<start> they are all submerged . <end>,<start> व सब विलीन हो चकी ह। <end>,4,6
<start> sound system and script . <end>,<start> धवनितनतर और लिपि <end>,4,3
<start> of turbulence and turmoil . <end>,<start> जिस पर खलबली और बखडो का रग चढा हो। <end>,4,9
<start> about feynman the physicist . <end>,<start> भौतकी विजञानी फयनमन क बार म | <end>,4,7
"<start> so i contacted noaa , <end>","<start> तो मन  स सपरक साधा , <end>",4,6
<start> is a master s degree . <end>,<start> वो मासटर डिगरी ह। <end>,4,4
"<start> and poor , helpless hollywood <end>","<start> और गरीब ,  हताश ,  बचार हॉलीवड की <end>",4,6
<start> federation and confederation distinction <end>,<start> फडरशन तथा कनफडरशन का भद <end>,4,5
<start> recreating all the shots . <end>,<start> सार दशयो का पनरनिमाण कर क। <end>,4,6
<start> approximate ten thousand words <end>,<start> लगभग  हजार शबद । <end>,4,5
<start> and the second half <end>,<start> और दसरा भाग <end>,4,3
<start> and for the land . <end>,<start> बहत गहरा परम ह . <end>,4,4
<start> it s great to see . <end>,<start> यह दखकर बहत अचछा लगता ह। <end>,4,6
<start> but they don t rest <end>,<start> मगर वो तब तक नही रकत <end>,4,6
<start> cominon diseases of elephants <end>,<start> हाथियो क सामानय रोग <end>,4,4
<start> you cannot selectively numb . <end>,<start> आप चन चन कर सनन नही कर सकत। <end>,4,8
<start> that we re actually terraforming <end>,<start> कि हम वासतव म जमीन बना रह ह <end>,4,8
<start> category geography of uttarakhand <end>,<start> शरणीउततराखणड का भगोल <end>,4,3
<start> chris anderson that s spectacular . <end>,<start> करिस एडरसन यह शानदार ह। <end>,4,5
<start> that s being bureaucratically active . <end>,<start> यह अधिकारी ततर क परति सकरियता ह | <end>,4,8
<start> billions of dollars accumulating . <end>,<start> अरबो रपए जमा करत ह . <end>,4,5
<start> my dream came true . <end>,<start> मरा सपना सच हो गया | <end>,4,6
<start> life was pretty good . <end>,<start> सब कछ अचछा चल रहा था . <end>,4,6
"<start> hameerapura district , uttar pradesh <end>",<start> हमीरपर जिला उततर परदश <end>,4,4
"<start> because that s energy efficient , <end>",<start> कयकी यह ऊरजा कशल ह <end>,4,5
<start> headlines news collector <end>,<start> सरखिया  समाचार सकलक <end>,4,4
<start> lesson state executive <end>,<start> पाठ   राजय कारयपालिका <end>,4,4
<start> and getting healthier <end>,<start> और सवसथ होन की  <end>,4,5
<start> that could never disappear . <end>,<start> जो कभी खतम नही होगी। <end>,4,5
"<start> in the human system , <end>","<start> मानव परणाली म , <end>",4,3
<start> expedition in east asia <end>,<start> परव एशिया म अभियान <end>,4,4
<start> change that at all . <end>,<start> इस नियमबदधता म कोई बदलाव नही लाती | <end>,4,8
<start> to take the photo . <end>,<start> इस फोटो क लिए . <end>,4,4
<start> collection of chosen speeches sambhasan <end>,<start> चन हए भाषणो का सकलन सभाषण <end>,4,7
<start> this was natural only . <end>,<start> यह सवाभाविक भी ह। <end>,4,4
<start> maintitle participants of mahabharat <end>,<start> मखय उललख महाभारत क पातर <end>,4,5
<start> israel and terrorism desk <end>,<start> इजराइल वशविक आतकवाद डसक <end>,4,4
<start> choosing a new rate <end>,<start> नय रट चनना  . <end>,4,4
<start> why are you here ? <end>,<start> यहा कयो आय हो ? <end>,4,4
<start> it looks like real <end>,<start> यह नककाशी व बल बट एकदम जीवत लगत ह। <end>,4,9
<start> saint kabeer nagar town <end>,<start> सत कबीर नगर जिला <end>,4,4
<start> floor map of tajmahal <end>,<start> ताजमहल का फरश मानचितर <end>,4,4
<start> and actually interrogate them . <end>,<start> और इस तरह सचमच पछताछ कर सकग | <end>,4,8
<start> economical loss of population <end>,<start> एक जनसखया का आरथिक हानि <end>,4,5
<start> it s why we re here . <end>,<start> यही कारण ह कि हम यहा ह । <end>,4,8
<start> they have no might . <end>,<start> उनक पास कोइ बल नही ह . <end>,4,6
<start> army and security forces <end>,<start> सना तथा सरकषा अग <end>,4,4
<start> that if lehman brothers <end>,<start> अगर लमन बरदरस <end>,4,5
<start> you make an icosahedron . <end>,<start> आप न समदधिबाह चतषफलक   बना डाला। <end>,4,7
<start> ullasam in tamil <end>,<start> उलासाम <end>,4,7
<start> the real radical experiment . <end>,<start> असली कटटरपथी परयोग . <end>,4,3
"<start> the subject of martyrdom , <end>","<start> शहादत क विषय पर , <end>",4,4
<start> we proactively and systematically <end>,<start> हमन जोरशोर स पर एक वयवसथित अदाज म <end>,4,8
<start> tajmahal a truth about <end>,<start> ताजमहल की सचचाई <end>,4,3
<start> and experiencing it physically <end>,<start> और उस पराकरतिक रप स अनभव करना <end>,4,7
<start> work inspired by ramayana <end>,<start> रामायण स पररित कारय <end>,4,4
<start> gigantic internet trunk line <end>,<start> विशाल इटरनट टरक लाइन <end>,4,4
<start> you can t expect that . <end>,<start> और काप को ऐसा लगना भी नही चही ऐ . <end>,4,9
<start> this is under write . <end>,<start> वह अभिलख निमनलिखित ह <end>,4,4
<start> the cry for democracy <end>,<start> परजाततर की माग की <end>,4,4
"<start> came to visit me , <end>",<start> मझस मिलन क लिए आया <end>,4,5
"<start> mr . cfo , astrophysicist , ultra marathoner ? <end>","<start> शरी सीएफओ ,  खगोल शासतरी ,  अलटरा पहलवान ? <end>",4,6
<start> back to my desktop <end>,<start> अपन डसकटोप पर ला सकता ह ताकि <end>,4,7
<start> and the reason why <end>,<start> और कारण यह ह कि <end>,4,5
<start> mahadevi images decorated design ably <end>,<start> महादवी की कलाकति स सजा मखपषठ <end>,4,6
<start> working poulation is . . <end>,<start> कारय भागीदारी दर    .  ह। <end>,4,13
<start> series rivers in west bengal <end>,<start> शरणीपशचिम बगाल की नदिया <end>,4,4
"<start> so back in abidjan , <end>",<start> अबिदजान लौटन पर <end>,4,3
"<start> the restaurants , the cantinas , <end>","<start> रसतरा ,  कनटीना <end>",4,2
<start> not getting so rich . <end>,<start> लकिन रईस नही होता। <end>,4,4
<start> but merited and deserved . <end>,<start> बलकि आपकी परतिभा क अनसार ह और आप इसक हकदार ह <end>,4,11
<start> while on a rescue . <end>,<start> जब वो एक बचाव कारय पर था . <end>,4,7
<start> i m doing something serious . <end>,<start> म एक महतवपरण काम कर रहा ह . <end>,4,7
<start> all around in detail <end>,<start> चहओर विसतार <end>,4,2
<start> . creation of obstructions <end>,<start> .  गतिवरोध पदा होना <end>,4,4
<start> to make life pure <end>,<start> जीवन की पवितरता बनाए रखना <end>,4,5
<start> pursuing their own environment . <end>,<start> अपन वातावरण को फलात हए लोग . <end>,4,6
<start> would you like that ? <end>,<start> कया आप इस चाहग ? <end>,4,4
<start> giving up the desires <end>,<start> तषणा का तयाग <end>,4,3
<start> contribution of mahadevi varma <end>,<start> महादवी वरमा का योगदान <end>,4,4
<start> from threat to pleasure . <end>,<start> खतर स आनद की ओर। <end>,4,5
<start> he died recently . <end>,<start> कछ ही वरष परव उनकी मतय हई  . <end>,4,8
<start> vallabhacharya spread the pustimarga <end>,<start> वललभाचारय न पषटिमारग का परचारपरसार किया। <end>,4,6
<start> some very unusual patterns . <end>,<start> कछ बहत ही असामानय पटरन ह। <end>,4,6
<start> social and political . <end>,<start> सामाजिक और राजनीतिक बहस <end>,4,4
<start> rajya sabhas strength position <end>,<start> राजय सभा का सघीय सवरप <end>,4,5
<start> to doodle officially means <end>,<start> डडल करन का अरथ ह <end>,4,5
<start> when it was discovered <end>,<start> जब इस बात कि खोज हई कि <end>,4,7
<start> spoken official language <end>,<start> वाचानतरराजभाषा <end>,4,1
<start> category west bengal <end>,<start> शरणीपशचिम बगाल <end>,4,2
<start> category ancient tales <end>,<start> शरणीपौराणिक कथाए <end>,4,2
"<start> and throughout the book , <end>","<start> और परी किताब म , <end>",4,4
<start> in their over scheduled lives . <end>,<start> उनक अतिवयसत जीवन म। <end>,4,4
<start> in severe drought periods <end>,<start> सख की गभीर परिसथितियो म भी <end>,4,6
<start> giving them small loans . <end>,<start> उनह छोट ऋण द कर . <end>,4,5
"<start> and go , mmmmm , broccoli . <end>","<start> और कहती थ ,   वाह ,  गोभी ! <end>",4,5
<start> so it was everywhere . <end>,<start> इसलिए सब जगह थी। <end>,4,4
<start> why do we exist ? <end>,<start> हम असतितव का कारण कया ह  ? <end>,4,7
<start> jayasurya played matches . <end>,<start> जयसरया     मच खल चक ह। <end>,4,6
<start> functions of the gatherer <end>,<start> सकलक क परकारय <end>,4,3
<start> my name is zamin . <end>,<start> मरा नाम जमीन ह। <end>,4,4
<start> requesting for your support . <end>,<start> आपक सहयोग की विनती करन क लिए . <end>,4,7
<start> by decades of war . <end>,<start> यदध क दशको स <end>,4,4
<start> . class religious scripture . <end>,<start> शरणीधरमगरनथ <end>,4,1
<start> see akbar mahan books <end>,<start> अकबर महान पसतक दख <end>,4,4
<start> but it s doing something <end>,<start> लकिन वो कछ ऐसा कर रहा ह <end>,4,7
<start> india news <end>,<start> हिनदसथान समाचार <end>,4,5
"<start> if you notice carefully , <end>","<start> अगर आप धयान द , <end>",4,4
<start> meeting the guru <end>,<start> गर भट <end>,4,2
<start> along with a transliteration <end>,<start> अरबी शबदो क रोमन लिपयातरण <end>,4,5
<start> just really aren t enough . <end>,<start> काफी नही ह <end>,4,3
<start> bring me my sword ! <end>,<start> मरी तलवार लाइय ! <end>,4,3
<start> they were twittering it . <end>,<start> और उसको टविटर कर रह थ . <end>,4,6
<start> custom of the people <end>,<start> जनवतत <end>,4,1
<start> he is so excited . <end>,<start> और वो बहत खश और जोश म ह। <end>,4,8
<start> selfishness had been watched . <end>,<start> सरवाधिक दखा गया <end>,4,3
<start> b rrb specific transport <end>,<start> ख  विशष यातायात <end>,4,4
<start> and deep information processing . <end>,<start> और गहरी जानकारी को समझन म। <end>,4,6
<start> dam and river multi organisations <end>,<start> बाध एव नदी परियोजनाए <end>,4,4
<start> how cool is that ? <end>,<start> कितना अचछा ह ? <end>,4,3
"<start> under extraordinary , exceptional circumstances . <end>",<start> बहत कम ही कहा जाता ह | <end>,4,7
"<start> right through the tissue , <end>","<start> कोशिको क बीच स , <end>",4,4
<start> that s much more important <end>,<start> यह बहत अधिक महतवपरण ह <end>,4,5
<start> budh in hindu religion . <end>,<start> हिनद धरम म बदध <end>,4,4
"<start> were improved so dramatically , <end>","<start> इतना नाटकीय रप स सधार आया , <end>",4,6
"<start> fine , let it go . <end>","<start> ठीक ह ,  इस चलन दो। <end>",4,5
<start> to change the frame <end>,<start> माहौल बदलना होगा <end>,4,3
<start> started as a teenager . <end>,<start> एक किशोर बालिका क रप म शर हई . <end>,4,8
"<start> to sell uncopyable bits , <end>","<start> कि असल म कॉपी नही होन वाल बिटस बिक सकत ह , <end>",4,11
<start> is it war ? <end>,<start> कया लडाई छिड रही ह  ? <end>,4,6
<start> because of online crime . <end>,<start> ऑनलाइन अपराध की वजह स  . <end>,4,6
"<start> some wireless telecommunications companies , <end>","<start> कछ बतार दरसचार कपनियो , <end>",4,4
<start> read and write confidently <end>,<start> विशवासपरवक पढना व लिखना <end>,4,4
<start> because what newspapers do <end>,<start> कयकि समाचार पतर जो करत ह वो य <end>,4,8
<start> what is that idea ? <end>,<start> य विचार कया ह ? <end>,4,4
"<start> in motihari in champaran , <end>","<start> मोतिहारी ,  चमपारन म , <end>",4,3
<start> prja bharat <end>,<start> परजा भारत <end>,4,2
<start> the perverse at heart <end>,<start> पकिल हदय वाल <end>,4,3
<start> but he said this <end>,<start> लकिन उनहोन यह कहा <end>,4,4
<start> fax . <end>,<start> ञद          <end>,4,3
"<start> so this past spring , <end>","<start> तो पिछल बसत , <end>",4,3
<start> look at them also <end>,<start> इनह भी दख <end>,4,3
<start> so what happened here ? <end>,<start> तो यह कस हआ ? <end>,4,4
<start> rather than against democracy . <end>,<start> न कि परजाततर क खिलाफ। <end>,4,5
"<start> conflicts around the planet , <end>","<start>  पर विशव म , <end>",4,4
"<start> we truly stand united , <end>","<start> हम वासतव म ,  एक साथ ,  एकजट खड होत ह <end>",4,9
<start> group bhakti kal s poet <end>,<start> शरणीभकतिकाल क कवि <end>,4,3
<start> i don t belong there . <end>,<start> मरा इस पर विशवास नही ह। <end>,4,6
<start> series president of america <end>,<start> शरणीअमरिका क राषटरपति <end>,4,3
<start> from gibraltar to india . <end>,<start> जिबरालटर स भारत तक । <end>,4,5
"<start> yeah , this guy <end>",<start> हा य आदमी <end>,4,3
<start> so what i did <end>,<start> तो मन कया किया <end>,4,4
<start> expansion of the empire <end>,<start> राजय का विसतार <end>,4,3
<start> something i truly believe . <end>,<start> य ऐसा कछ ह जिसम म सच म विशवास रखती ह। <end>,4,11
"<start> through the caucasus mountains , <end>","<start> काकशस पहाडो क रासत , <end>",4,4
<start> class rivers of bihar <end>,<start> शरणीबिहार की नदिया <end>,4,3
"<start> not of small areas , <end>","<start> सिरफ छोट इलाको क नही , <end>",4,5
<start> let s take a look . <end>,<start> चलो एक नजर दखत ह . <end>,4,5
<start> specialties of sanskrit language <end>,<start> ससकत भाषा की विशषताए <end>,4,4
<start> in the emerging economies . <end>,<start> खासकर उभरती अरथवयवसथाओ म। <end>,4,4
"<start> our cities , our neighborhoods . <end>","<start> अपन शहरो ,  अपन पास पडोस म वापस जाना होगा | <end>",4,10
<start> hp empty your mind . <end>,<start> ह . प .  अपना मन खाली करो। <end>,4,5
<start> we see enrollment rates <end>,<start> तो आप दखग कि भरती की सखया म <end>,4,8
<start> it s probably the smallest <end>,<start> यह शायद उन  अपपस म स सबस छोटा ह <end>,4,10
<start> what is the feed <end>,<start> य फीड कया ह ? <end>,4,4
<start> in real time <end>,<start> उसी समय पर  <end>,4,4
<start> kabhi maaia peak rise <end>,<start> मया कबहि बढगी चौटी ? <end>,4,4
"<start> bg well , it s amazing . <end>",<start> बिल गटस य वाकई शानदार ह। <end>,4,6
<start> security measures against revision <end>,<start> सशोधन क विरदध सरकषा उपाय <end>,4,5
<start> so i urge you <end>,<start> इसलिए म आपस अनरोध करती ह <end>,4,6
"<start> oil , coal or gas . <end>","<start> तल ,  कोयला या गस | <end>",4,5
<start> to help untangle complexity <end>,<start> जटिलता को सलझा कर पश करन की <end>,4,7
<start> you know ? but here <end>,"<start> और दखिय ,  इस <end>",4,3
<start> remington krutidev font based <end>,<start> रमिगटन  कतिदव फॉनट आधारित <end>,4,5
<start> a month ago <end>,<start> महीना पहल रगिसथान की यातरा की ह या फिर <end>,4,9
"<start> that is , to misquote . <end>",<start> और अकसर गलत हवाला ही दिया जाता ह . <end>,4,8
<start> they re not even autonomous . <end>,<start> व सवय सचालित भी नही ह| <end>,4,6
<start> so a high i . q . <end>,<start> तो सिरफ आई . कय जयादा होन का मतलब <end>,4,7
"<start> be spectacular like theseus , <end>","<start> महान बनो जस थीसियस , <end>",4,4
"<start> as american or african , <end>","<start> चाह अमरीकन हो या फिर अफरीकन , <end>",4,6
<start> uttara king virat s daughter <end>,<start> उततरा  राजा विराट की पतरी। <end>,4,6
<start> as a result <end>,<start>                . <end>,4,16
"<start> a few years ago , <end>",<start> कछ वरषो पहल <end>,4,3
<start> that devotion we show <end>,<start> हम वही निषठा और उतसाह <end>,4,5
<start> rising to stardom <end>,<start> सटारडम की ओर उतथान   <end>,4,6
<start> individually and socially also . <end>,<start> वयकतिगत रप ‎म और सामजिक रप म भी। <end>,4,8
<start> what about the clinic ? <end>,<start> कलिनिक क बार म कया ? <end>,4,5
"<start> despite his later denials , <end>","<start> हालाकि बाद म उनहो इस बात स साफ इकार कर दिया , <end>",4,11
"<start> but still an outsider , <end>","<start> लकिन फिर भी बाहर का आदमी , <end>",4,6
"<start> to eradicate this disease , <end>","<start> इस बीमारी को जड स मिटा दना , <end>",4,7
<start> ganesha accepted the condition . <end>,<start> गणश जी न यह परसताव सवीकार कर लिया। <end>,4,8
"<start> to an agricultural model , <end>",<start> एक कषि मॉडल क लिए <end>,4,5
<start> to find some answers . <end>,<start> और कछ उततर पान क लिए| <end>,4,6
<start> i m just the messenger . <end>,<start> म तो सिरफ सनदश वाहक ह। <end>,4,6
"<start> and say , thank you . <end>",<start> कहती ह  धनयवाद <end>,4,3
<start> maybe some cylindrical containers <end>,<start> शायद कछ बलनाकार बरतन <end>,4,4
<start> with materials from elsewhere . <end>,<start> दसरी जगह स सामगरी क साथ। <end>,4,6
<start> conferences of united nations . <end>,<start> सयकत राषटर क सममलनो <end>,4,4
<start> language can t math me . <end>,<start> भाषा मरा गणित नही समट सकती . <end>,4,6
<start> is reckless and abusive . <end>,<start> उजडड और शोषणकारी होती ह। <end>,4,5
"<start> yahoo india , hindi news <end>",<start> याह भारत हिनदी समाचार <end>,4,4
<start> and i went out . <end>,<start> और फिर म बाहर आया <end>,4,5
<start> geographical map of nepal <end>,<start> नपाल का भौगोलिक नकशा <end>,4,4
"<start> lots of deceit , intrigue . <end>",<start> बहत सारा छल और परपच  . <end>,4,6
"<start> partly because of governments , <end>","<start> आशिक रप स सरकार की वजह स , <end>",4,7
<start> now my point is <end>,<start> मरा यह मानना ह <end>,4,4
<start> is paint a picture <end>,<start> एक तसवीर बनाना चाहगा <end>,4,4
<start> it is love first . <end>,<start> वह पहल पयार ह <end>,4,4
<start> what people really want <end>,<start> कि लोग वाकई म कया चाहत ह <end>,4,7
<start> we re like that coyote <end>,<start> हम उस कोयोट की तरह ह <end>,4,6
<start> of every single egyptian . <end>,<start> परतिषठा की जीत ह | <end>,4,5
<start> who died of cancer . <end>,<start> जिनकी कसर स मतय हई . <end>,4,5
"<start> steve brooks , entomologist <end>","<start>  सटीव बरकस  ,  कमिशासतर <end>",4,5
<start> and this is how <end>,<start> और इस तरह <end>,4,3
<start> is speak well <end>,<start> वो ह  अचछी वाणी  <end>,4,6
<start> goutam buddh nagar district <end>,<start> गौतम बदध नगर जिला <end>,4,4
"<start> prague , july <end>","<start> पराग  ,  जलाऋ <end>",4,4
<start> headind kaun banega crorepati <end>,<start> शीरषक कौन बनगा करोडपति   . <end>,4,7
<start> i m laughing out loud . <end>,<start> म जोरो स हस रहा ह <end>,4,6
<start> hong kong and singapore . <end>,<start> हागकाग और सिगापर। <end>,4,3
<start> shri kabir knowledge tmple <end>,<start> शरी कबीर जञान मदिर <end>,4,4
<start> and virtuous and safe . <end>,<start> और धारमिक और सरकषित ह <end>,4,5
<start> quality modeling of air <end>,<start> वाय की गणवतता मॉडलिग <end>,4,4
<start> keeping oligarchy inindian politics <end>,<start> भारतीय राजनीति म कलीनततर को बनाय रखना <end>,4,7
<start> that are highly revered . <end>,<start> और अपार आदर किया जाता ह . <end>,4,6
<start> that s kind of cool . <end>,<start> कमाल की बात ह . <end>,4,4
"<start> then the gymnosophist asked , <end>","<start> फिर फकीर न पछा , <end>",4,4
<start> grows very very large . <end>,<start> तो बहत बहत बडा हो जाता ह . <end>,4,7
<start> the tomb of begum . <end>,<start> बीबी का मकबरा <end>,4,3
<start> this was so sickening . <end>,<start> कितनी दरदनाक बात ह . <end>,4,4
<start> and this is non stick <end>,<start>  <end>,4,1
"<start> but on some trials , <end>","<start> लकिन उसी परीकषण म , <end>",4,4
<start> get information about uttarpradesh <end>,<start> उततर परदश क बार म जान <end>,4,6
<start> duryodhan killing by bhimsen . <end>,<start> भीमसन दवारा दरयोधन का वध <end>,4,5
<start> and she s very welcome . <end>,<start> और वो बहत मानी जाती ह। <end>,4,6
<start> these are called clans . <end>,<start> इनह पनथ कहत ह। <end>,4,4
<start> we wanted to know <end>,<start> हम य जानना चाहत थ कि <end>,4,6
