English,Hindi,len_eng_words,len_hin_words
participating in multi dimensional engagement,बह-आयामी अनबध म भाग लता हआ |,4,7
video upload on youtube,यटयबपर वीडियो अपलोड,4,3
prime minister of india,भारत क परधानमतरी,4,3
the original span bar,मधशाला का मल पाठ,4,6
stereotypes have been broken,रढिया टटी ह,4,3
of identifying a site,जो कि इन साइटो को ढढगा,4,6
this is natural too,यह सवाभाविक भी ह।,4,4
but that doesn t mean,पर इसका मतलब य तो नही ह,4,7
it is noted nowadays,वही आज दरशित ह।,4,4
sd  sick or disabled,शढ1 बीमार और विकलाग,4,4
plus shipping and handling,और डाक का खरच,4,4
listen to other people,दशर लोगो को सन,4,4
what would you do,तो आप कया करग,4,5
which is non violent action,जो कि अहिसक कारयवाही करना ह |,4,7
so you,तो आप -,4,4
from a developmental disorder,जोकी विकासातमक विकलागता स पीडित ह |,4,7
so as an academic,एक शकषिक क रप म,4,5
according to the channel,चनल परकार,4,2
mahamayanagar district,महामयानगर जिला,4,4
and the brownish volvo,और इस भरी स वोलवो क बीच।,4,7
of major league players,मजर लीग खिलाडियो क,4,4
it s complete security theater,य एक समपरण सरकषा थअटर ह |,4,7
was the major point,मखय सार था,4,3
and it s specifically algorithms,और यह विशष रप स ह एलगोरिदम,4,8
thank you very much,बहत बहत धनयवाद,4,4
we either invoke rousseau,हम रोसऊ का आहवान करत ह,4,6
uttarpradesh a mirror,उततर परदश एक आईना,4,6
art of veda period,वदिक कला,4,2
choosing a new rate,नया रट चनना,4,4
art should be didactic,कला निरदशातमक होनी चाहिय,4,4
and we re the caterpillars,और हम कटरपिलर जस ह,4,5
you could neglect me,आप मरी उपकषा कर सकत ह |,4,7
it s because somebody else,कयो क आपक साधनो कलिए किसी ओरक पास योजना थी,4,10
the empire is gone,सामराजय चला गया ह,4,4
their malnutrition is overcome,और उनक कपोषण का निवारण हो जाता ह,4,8
irrespective of visual cues,दिखन वाल सकतो की परवाह किय बिना,4,7
what is fluoride,फलयराइड कया ह,4,4
and calling it gdp,और उस जी डी पी का नाम द कर ”,4,12
these carvings really vivid,यह नककाशी व बल बट एकदम जीवत लगत ह।,4,9
a very powerful message,एक शकतिशाली सदश,4,3
flu  lrb  influenza  rrb,फल,4,4
i did them live,इनह मन हनोई क एक कानफरनस,4,6
executive is under judiciary,कारयपालिका वयवसथापिका स नीच होता ह।,4,6
and the bottom quartile,और निचल एक चौथाई।,4,4
under the cotonou agreement,कोटनो समझौता,4,2
the son also rises,बटा मिल गया,4,4
and then my favorite,और अब मरा पसदीदा,4,4
i know those guys,म इन लोगो को जानता था,4,6
expensive education in india,महग कॉलज म पढा भारत म,4,6
that is my invention,य मरी खोज ह,4,4
not quite ten percent,काफी नही दस परतिशत,4,4
bold text related word,मोटा पाठ==सबधित कडिया==,4,3
los angeles united state,लॉस एजिलिस सयकत राजय,4,4
to pay the ransom,फिरौती की माग को मान लना,4,6
from a streetside computer,एक वितरको कपयटर स,4,4
to the outside world,बाहरी दनिया क लिय।,4,4
models are not static,नमन सथायी नही ह,4,4
that corruption is unavoidable,कि भरषटाचार स बचा ही नही जा सकता।,4,8
series  grammy award winner,शरणी:गरमी परसकार विजता,4,3
the tricks of magic,जाद की कलाए,4,3
they were creating subsidies,और अनदान या आरथिक मदद या तो,4,7
the historian thomas carlyle,इतिहासकार थॉमस कारलाईल,4,3
go through everyday torture,हर दिन यातनाओ स गजरत ह,4,6
family and social lifestyle,पारिवारिक और सामाजिक जीवन,4,4
premchand in international books,विशवबकस म परमचद,4,3
bhajbanke lok priye geeth,बचपन क लोकपरिय गीत,4,5
nepal news date cum,नपालनयज डट कम,4,3
awarded with noble prize,शरणी:नोबल परसकार सममानित,4,3
so it wasn t all,तो इस बीमारी क,4,4
it s capital is jaipur,यहा की राजधानी जयपर ह।,4,5
or  i heart you,या “मझ तम पसद हो”,4,5
reality show  look action,वासतविकता दिखान ह: दखो लडाई,4,5
jyotiba foolae nagar district,जयोतिबा फल नगर जिला,4,4
like hmm oh okay,जस हमम ओह ओक;,4,4
hindi milaap,हिनदी मिलाप,4,5
for the holiday concert,छटटी क कारयकरम म |,4,5
where brain came from,बरन जहा स आया ह,4,5
open and competitive markets,खल और परतिसपरधी बाजार,4,5
class deen e elahi,शरणी:दीन ए इलाही,4,3
could travel through helmand,हलमड क माधयम स यातरा करत ह,4,7
we go back regularly,हम नियमित रप स वापस जात ह,4,7
he was very conscious,वह बहत जागरक थ,4,4
have only my dreams,nan,4,1
so with this success,इस सफलता क साथ,4,4
just being hyper connected,24 घट सातो दिन जबरदसत सपरक साधन म वयसत होत,4,10
telling the brain continually,मसतिसक को निरतर बतान क लिए,4,6
does amazon carry it,कया अमजन इस बचता ह,4,6
of what s actually happening,कया वासतव म हो रहा ह,4,6
inspired work from ramayana,रामायण स पररित कारय,4,4
kru   only sanskrit,ॠ - कवल ससकत म,4,7
this which is helicodiceros,यह हलिकोदिकरोस ह,4,3
two three four one,दो तीन चार एक,4,4
exercise can be fun,वयायाम भी आनददायी हो सकता ह,4,6
a chain hanging down,नीच लटकती एक जजीर,4,4
dainik jai hind janab,दनिक जय हिनद जनाब,4,4
we mourn women complicated,हम औरतो का सोक मनात ह अजीब ह,4,8
tips for toothbrushing,दात साफ करन क लिए आवशयक सचना,4,7
for science   storage,विजञान क लिएः सच,4,4
these aren t financial stats,this is culture,4,4
we looked at cost,फिर हमन लागत की तलना की ।,4,7
hands on deeply immersed,असल दनिया जसा गहर पठा हआ,4,6
category  krishnashreyi wing poet,शरणी:कषणाशरयी शाखा क कवि,4,4
at the same time,एक ही समय पर,4,4
which is quite simply,जोकि सरल भाषा म यह ह,4,6
and this is climate proof,और यह किसी मौसम म नही बिगडता,4,7
the formations can change,वह पटरन बदल सकत ह|,4,5
so ideas change states,तो विचार सथिति बदलत ह,4,5
they really caught up,और वो रस म वापस आ चक ह।,4,8
all because of oil,साब इस तल की वजहस,4,5
we are also bodies,एक शरीर भी ह,4,4
it gave my work,जो इसन मर काम को दी |,4,7
paying council tax,कया आप कौसिल कर अदा कर रह ह,4,9
of an ancient tongue,जञान ल जाता ह ।,4,5
felt more than analyzed,इस समझन स जयादा महसस करन की जररत ह,4,9
he s a doctor there,वो वहा डॉकटर ह |,4,5
one example would be,एक उदाहरण हो सकता ह,4,5
but they detained me,पर उनहोन मझ हिरासत म ल लिया |,4,8
and we teach anyway,मगर हम फिर भी पढात ह।,4,6
could actually make something,कोई कछ बना सकता था,4,5
something that reduced jobs,वह नौकरियो कम करता था,4,5
there s no discourse anymore,अब वारतालाप नही होता ।,4,5
on an urbanizing planet,एक ऐस गरह पर जिसका तजी स शहरीकरण हो रहा ह,4,11
samuel clemens mark twain,सामएल कलिमस मारक टविन,4,4
he meet vibhishan there,उनकी विभीषण स भट हई।,4,5
and it does something,और यह कछ करती ह,4,5
thank you very much,आप सभी का धनयवाद,4,4
wikipedia answers in sanskrit,ससकत क विकिपिडिया परकलप,4,4
that s where i realized,उस वकत मन समझा,4,4
he s a string theorist,यह 'सटरिग थियरी' क विशषजञ ह |,4,7
history of hindi literature,हिदी साहितय का इतिहास,4,4
kat   branch and,कठ-शाखा और,4,2
packets of bindis,बिदी क    पकट क साथ,4,6
and in south africa,और दकषिणी अफरीका म,4,4
what we need,हमारी जररत कया ह,4,4
now our inherent wisdom,अब यह जररी नही ह कि हमारी सवाभाविक बदधिमतता,4,9
they re playing out israel palestine,वो इजरायल-फिलिसतीन खल रह ह,4,5
banner  unicode hindi editing,तखती : यनिकोड हिनदी समपादक,4,5
in the united nations,सयकत राषटर म,4,3
just perfectly reflect reality,परी तरह स वासतविकता को परतिबिबित करत ह,4,8
because they re very emotive,कयकि व बहत ही भावोततजक होत ह,4,7
i called her up,मन उनह फोन लगाया,4,4
central west mountain university,मधयपसचिमाञचल विशवविदयालय,4,2
and he was curious,और वह उतसक था,4,4
ubharte pratimaano ke roop,उभरत परतिमानो क रप,4,5
that magic will happen,तब वह जाद हो सकता ह,4,6
who had ever served,जिसन कभी सवा की हो,4,5
legal lawful acceptance of pain,एक वध उपकरण क रप म यातना क आधिकारिक सवीकति,4,10
of the prisoner s dilemma,कदी की कशमकश किस कहत ह,4,6
but half the time,मगर आधी बार,4,3
recite hours long narrative poems,घटो चलन वाली कावयो कथाओ को सनत हए बिताई,4,9
the date of diwali,वरषो म दीपावली की तिथि,4,5
categoty  delhi s senic locations,शरणी:दिलली क दरशनीय सथल,4,4
so this just shows,तो यह दिखता ह,4,4
its capital is washington,इसकी राजधानी वाशिगटन ह।,4,4
run around for that,क लिए भागदौड,4,3
pay respect their gratitude,सममान दग धनयवाद दग।,4,4
in the right places,सही जगह पर करक,4,5
a couple of principles,कछ एक मल सिदधात ह -,4,6
doesn t mean you re crazy,अरथ यह नही कि आप सनकी ह|,4,7
,सफररफसिओगजमगसगफिउ,4,1
there is no magic,कोई जाद सभव नही ह |,4,6
central asian hindi literature,मधयपरव एशियाई हिनदी साहितय,4,4
getting on with it,चलत रहत ह,4,3
and another program called,फिर एक दसरा करमादश,4,4
hindi literature of fiji,फीजी का हिनदी साहितय,4,4
into a specific geometry,एक विशिषट रखागणित म,4,4
aarti and aangaare,आरती और अगार,4,4
nala   damyanti,नल-दमयनती,4,2
see page,पान करमाक 15 दख सकत,4,5
red means they re stuck,लाल रग का मतलब ह कि वो अटक गया ह।,4,10
i m mentioning all this,म इस सब का उललख कर रहा ह,4,9
you can actually anticipate,वासतव म आप अदाजा लगा सकत ह,4,7
list of devoted poets,भकत कवियो की सची,4,4
and complexity and mystery,और जटिलता और रहसय,4,4
just one quick example,एक छोटा सा उदहारण -,4,5
bangal ka kavya,बगाल का कावय,4,4
look like jellyfish legs,जलीफिश की टागो जसी लगती ह,4,6
this is also naturally,यह सवाभाविक भी ह।,4,4
that we might indeed,कि हमन यकीनन,4,3
as listeners as readers,शरोता क रप म पाठको क रप म,4,8
they had wanted congress,वो य चाहत थ कि कागरस,4,6
claim form,2 अरजी,4,2
musalman believe in luck,मसलमान भागय को मानत ह।,4,5
mentors are just essential,मारगदरशक जररी ह,4,3
hindi unicode lessons complitation,हिनदी यनिकोड पाठसगरह,4,4
because it s not affordable,कयकि यह ससता नही ह |,4,6
people make new clothes,लोग नए-नए वसतर सिलवात ह।,4,5
ramayana method of prambanan,परमबानन क रामायण उपाय,4,4
power shift of delhi,दिलली की सतता-बदल,4,3
to suss out clues,उन गरहो क सरागो को,4,5
madhypua asian hindi literature,मधयपरव एशियाई हिनदी साहितय,4,4
what would you say,तो आपका उततर कया होगा,4,6
increases physical fitness,शारीरिक कषमता बढती ह,4,5
going into a downhill,और इसका पतन हो रहा था |,4,7
the entire pacific ocean,परशात महासागर म उथल पथल मचा दी थी |,4,9
well this is again,य दखिय फिर स,4,4
about kassam saderot media center,क बार म कससाम -सदरोत मीडिया सटर,4,7
puran poli batata wada,परण पोळी आबट वरण,4,4
and where they re from,और व कहा स ह ”,4,5
title   indian foods,शरणी:भारतीय खाना,4,2
that is launching today,जो आज स शर हो रहा ह,4,7
to develop this mtter,विकास सबधी विकार,4,3
men are compulsively mobile,वो एक जगह टिक कर बठना नही पात,4,8
is showered with blessings,दआओ और खशी क,4,4
carved on shahjahan s grave,शाहजहा की कबर पर खदा ह,4,6
we failed to help,हम असफल रह।,4,3
both personal and collective,वयकतिगत और सामहिक तौर पर |,4,6
he suffered from tuberculosis,उनह तपदिक हो गया।,4,4
especially in the u k,खास कर u k म |,4,5
into arabic into persian,अरबी म फारसी म,4,4
inidak ime of microsoft,माइकरोसाफट का इणडिक आईएमई,4,4
to get in trouble,म नही पडना चाहत थ |,4,6
category   religious festivals,शरणी:धारमिक तयौहार,4,2
of my grandmother s tales,जगल म चल रही थी ।,4,6
and you had said,तो आपन कहा होता,4,4
in openness and inclusiveness,एक अभयास शर किया |,4,5
mutual masturbation,परसपर हसतमथन,4,2
because it tells us,कयकि यह हम बताती ह,4,5
are then transformed back,वापस बदल जात ह,4,4
targets for accident prevention,दरघटना रोकन क लकषय,4,4
forty russian poems,चौसठ रसी कविताए,4,4
desaturated colors and noise,असतपत रग और नॉइस,4,4
your girlfriend could cheat,किसी की परमिका बवफा निकल सकती ह,4,7
people know this,लोग इस जानत ह,4,5
everyone can be wrong,सभी गलत हो सकत ह,4,5
ask your doctor,आप अपन डाकटर स पछ |भाष,4,6
but partly despite governments,लकिन बाकी आशिक तौर स बिना सरकार क,4,8
six centimeter of rainfall,छ सणटीमीटर वरषा,4,3
life full of differences,मतभद भरा जीवन,4,3
dowry prohibition act,1 दहज निषध एकट 1961,4,5
to control multitasking environment,मलटीटासकिग कर सकत ह',4,4
main i m e,परमख आईएमई,4,2
the next energy things,आन वाली ऊरजा का,4,4
we are called childish,तब हम बचकाना कहा जाता ह,4,6
depending on the outcome,कारय क परिणाम क हिसाब स,4,6
amar ujala,अमर उजाला,4,5
your child was limp,अगर आपक बचच को विकलागता हो,4,6
this is the size,यह इनका आकार ह।,4,4
and they re highly disciplined,और वो बहत ही अनशासित ह,4,6
to have this conversation,इस बार म बात करन क लिय,4,7
to experience and enjoy,छोट-छोट लमहो का लतफ उठान,4,5
and vedic related aspects,वद-विदया_डॉट_कॉम,4,1
but my head unwraps,पर मरी सोच जाती ह,4,5
or do they,कया यह वाकई उनह महतवपरण लगता ह,4,8
topic   hindu religion,शरणी:हिनद धरम,4,2
until they turn seven,जब तक व सात साल क नही हो जात,4,9
she s anybody to me,वो मरी कोईभी ह,4,4
if it fell down,अगर यह नीच गिर जाय,4,5
objective notion of well being,मानव कलयाण की एक परमाणिक सकलपना कस हो सकती ह,4,11
about the two countries,इन दो दशो क बार म।,4,6
boy  it s lighting up,बचचा: अब य जल रहा ह।,4,6
trying to create discord,अशाति फलान की कवायद म करग,4,6
fig,चितर 15,4,3
in the indus script,सिध लिपि म,4,3
on linguistic ability alone,कि उसकी भाषा पर पकड ठीक नही ह,4,8
exceptional distinguished service medal,परतिरकषा विशिषट सवा पदक,4,4
imagine deciding right now,अभी अब आप सोचिय,4,4
and i m probably america s,और शायद म अमरिका का,4,5
group of festival diwali,परवो का समह दीपावली,4,4
this is my art,यह मरी कला ह।,4,4
compensation from the offender,अपराध स कषतिपरति,4,3
this is your life,य आपकी जिनदगी ह,4,4
now in our town,अब हमार शहर म,4,4
that they don t have,जो उनक पास नही ह,4,5
part   describes,भाग 3 इन की वयाखया करता,4,6
this is a generation,यह वो पीढी ह जो,4,5
ao  who is this,ए ओ: यह कौन ह,4,5
is we re accumulating metals,हम धात जमात रहत ह,4,5
general management of ducks,बतखो का सामानय परबध,4,4
my travels to afghanistan,अफगानिसतान क लिए मरी यातरा,4,5
but the question is,लकिन सवाल य ह कि सवचछा का कया अरथ ह,4,10
what we know now,हम अब यह बात जानत ही ह,4,7
big chapter  related links,मोटा पाठ==सबधित कडिया==,4,3
of fishes of birds,मछलियो और पकषियो स।,4,4
and there s no wires,और वहा कोई वायर नही ह |,4,7
these are called pantha,इनह पनथ कहत ह।,4,4
and this is dangerous,और य खतरनाक ह।,4,4
sanskrit tools  sanskrit toolbar,ससकतटलस - ससकत टलबार,4,4
and then as adults,और फिर वयसको क रप म,4,6
india has equally horrible,भारत म उतना ही भयानक ह,4,6
where in the world,इशव म कहा,4,3
now the fascinating things,अब रोमाचित करन वाली बात ह कि,4,7
ni number card,णटिओनल ईनसरनच णी करमाक कारड प,4,5
emergency funds of india,भारत की आपातकाल निधि,4,4
called  american psycho,जिसका नाम ह “अमरिकन साइको” -,4,6
now i get it,अब मझ समझ आया ह।,4,5
in the indian society,भारतीय समाज म,4,3
putting in clinical interpretation,कलिनिकी वयाखया दखना,4,3
its capital is jaipur,यहा की राजधानी जयपर ह।,4,5
so in some ways,आज य कहा जा सकता ह कि,4,7
there was amazing improvements,वहा अदभत सधार था,4,4
solar energy,सौर उरजा,4,4
gather my beloved near,अपन करीबियो को पास खीच लगी,4,6
board  unicode hindi editor,तखती : यनिकोड हिनदी समपादक,4,5
gandhiji himself accepted this,सवय गाधीजी न इस बात को सवीकार किया था।,4,9
he died in,उसकी मतय      म हई थी।,4,6
until one fateful morning,फिर एक दरभागयपरण सबह,4,4
morality and consolation,नतिकता और सातवना की सखत जररत ह -,4,8
dictionary english    hindi,शबदकोश कॉम अगरजी-हिनदी,4,3
does that sound good,कया यह ठीक ह,4,4
and the question is,और सवाल ह:,4,3
grade hindi romantic poetry writer,शरणी:छायावादी कवि,4,2
but as a sociologist,लकिन एक समाजविजञानी क रप म,4,6
the institution of marriage,विवाह क ससथान स,4,4
use of insulting deeds,अपमानजनक का उपयोग कर,4,4
everywhere a constant reminder,और हर जगह वो हम य याद दिलात रहत,4,9
please let s make technologies,कपया चलिए ऐसी तकनीक बनाय,4,5
you talk about it,आप इसक बार मई बात करत ह,4,7
he even wrote poems,वह कविता भी लिखा करत थ।,4,6
researchers used fmri imaging,शोध करताओ न ऍम आर आई ईमाजिग का परयोग किया,4,10
before renewing their passports,अपन पति की सवीकति लना आवशयक किया गया था,4,9
appreciate making little noises,सराहना कीजिय हलकी आवाज निकलना,4,5
in its entire lifetime,अपन पर जीवन म,4,4
the nearest health clinic,निकटतम सवासथय कलिनिक,4,3
i was here first,“म यहा आन वाला पहला वयकति था ।”,4,8
religion of the vedas,वदिक धरम,4,2
but then very quickly,लकिन फिर बहत ही जलद,4,5
think about its education,उसकी ‎शिकषा पर विचार कर।,4,5
you make two half cuts,और दो जगह आधा काट दीजिय।,4,6
to be more effective,यह सकषम और अधिक कशल हो |,4,7
and then spreads virally,जो दो दिन म लिखा जा सकता ह,4,8
the engine another,इजन और 6000 स,4,4
those are in opposition,य सभी विरोधी ह,4,4
and re size them etc,और उनको छोटा या बडा कर सकत ह वगरह,4,9
a value of hemoglobin,हिमोगलोबिन की मातरा,4,3
look out for,आपको धयान दना चाहिए इन बातो की ओर :,4,9
how to get help,सहायता कस परापत कर,4,4
attainment of ultimate knowledge,जञान परापति,4,2
category   freedom fighters,शरणी:सवततरता सनानी,4,2
in      taj mahal,1860 म ताजमहल,4,3
for applying this technology,इस तकनीक को लाग करन क लिए|,4,7
and i discovered things,और मन उन चीजो को खोजा,4,6
in constantly changing patterns,हर पल बदलत आकतियो स |,4,6
google dictionary english   hindi,गगल शबदकोश अगरजी-हिनदी,4,4
to the dream neighborhood,बहतर पडोस क सपन म,4,5
he was    years old,वह 82 वरष क थ,4,6
about this awesome barbecue,इस शानदार बरबकए की।,4,4
usgs earth magnetic project,usgs भ चमबकीय कारयकरम,4,4
you ll notice of course,आप धयान दग जरर,4,4
it just wouldn t work,यह मर लिए काम नही करा,4,6
have suffered from misdiagnosis,गलत निदान स कषट सहत आय ह,4,7
akbar saw great books,अकबर महान पसतक दख,4,4
which got me thinking,फिर म सोचन लगा,4,4
a k a bowling ball material,जो बोलिग की गद बनान म इसतमाल होता ह,4,9
here s the real definition,य ह असली परिभाषा:,4,4
bc  babies and children,भछ1 शिशओ और बचच,4,4
my son is,मरा बटा    साल का ह।,4,6
and we print geometry,और हम जयामिति छापत ह,4,5
work experience,कारय अनभव 44,4,4
and the crypto theme is,और वह विषय ह:,4,4
from the khyber agency,खबर एजनसी स।,4,3
hindatar ramakavya of india,भारत क हिदीतर रामकावय,4,4
by this communal unrest,इस सापरदायिक अशाति स |,4,5
through an intermediate point,एक मधयवरती पॉइट क माधयम स|,4,6
he also wrote poetry,वह कविता भी लिखा करत थ।,4,6
because it  s fun,कयोकि यह एक तमाशा ह,4,5
and that it matters,और वह अहम ह,4,5
title   mughal emperors,शरणी:मगल बादशाह,4,2
collecting specimens   water,नमनो का सगरहण - जल,4,5
connected to limitless sky,म असीम आकाश स भी जडी |,4,7
middle asian hindi literature,मधयपरव एशियाई हिनदी साहितय,4,4
and they re out there,और वो यहा ह,4,5
buying a new car,नई गाडी खरीदना,4,3
and even their great grandparents,और परदादा परनाना स भी।,4,5
and the typical graduate,और एक साधारण विशिषठ गरजएट,4,5
pakistan is not,पाकिसतान म ऐसा कतई नही ह,4,7
health and safety law,सवासथय तथा सरकषा कानन ( ःएअलटह आनड शङटय,4,8
you tube video awards,यटयब वीडियो परसकार,4,3
to the traditional thing,पारपरिक मदद क साथ।,4,4
as a technological miracle,तकनिकी चमतकार क रप म,4,5
category       padma bhushan,शरणी:     पदम भषण,4,3
use sanitary pad myself,कि म खद ही सनटरी पड पहनकर दखगा,4,8
obama s channel on youtube,यटयब पर ओबामा का चनल,4,5
with the smallest investment,आप एक बहत छोटा सा निवश,4,6
kalpna chawla  life celebration,कलपना चावला क जीवन पर मना रहा ह,4,8
that envelops the planet,जो कि इस गरह को घरती ह,4,7
because failure is instructional,कयोकि असफलता स ही सही निरदश,4,6
and you can see,और जसा कि आप दख रह ह,4,7
this is in cambodia,यह कमबोडिया म ह,4,4
when china went mad,जब चीन पागल हो गया था,4,6
so these eeg scans,तो इन इ इ जी जाचो न,4,5
it s about having food,खाना खा पान का सवाल होता ह।,4,7
wopp   they will say,“वपप ” वो कहग |,4,5
attend to other lives,दसर क जीवन म भाग ल,4,6
now in this room,अब इस कमर म,4,4
these christians are nuts,य इसाई सार पागल ह,4,5
that s my biggest challenge,वही मरी सबस बडी चनौती ह,4,6
i want to conclude,म अब निषकरष पर आता ह,4,6
why should we care,हम इस बात की परवाह कयो कर,4,7
and then you win,और फिर आप जीत जात ह।”,4,6
all associated with abraham,और सब अबराहम स जड होन स।,4,7
united states of america,सयकत राजय अमरिका,4,3
jaishankar prasad,जयशकर परसाद,4,4
that has really worked,एक सफल कहानी ह।,4,4
indian prime ministers rights,भारत क परधानमतरियो का आधिकारिक जालसथल,4,8
in the rooms underground,भमिगत कमरो म,4,3
enough biotechnology to pass,सिखाओगी कि य पास हो जाए ”,4,6
to over    percent,30 परतिशत स अधिक।,4,4
category   information technology,शरणी:सचना परौदयोगिकी,4,2
to do with genetics,जनटिकस पर,4,2
in film and books,फिलम एव साहितय म,4,4
you either go up,या तो आप ऊपर जाओग,4,6
geology has these effects,भगरभ म कछ परभाव ह,4,5
category   mahabharata story,शरणी:महाभारत कथा,4,2
biography on amitabh bachhan,अमिताभ बचचन जीवनि,4,3
louis vuitton cup trophy,लई विततो कप टराफी |,4,5
with people that matter,उन लोगो क साथ जो वाकई महतवपरण थ।,4,8
support tombs and minars,आधार गमबद एव मीनार,4,4
origin of the name,नाम का उदभव,4,3
specialities of sanskrit language,ससकत भाषा की विशषताए,4,4
imagine what it does,सोचिय इस का कया अरथ हो सकता ह,4,8
we re looking at building,और हम चाहत ह निरमाण करना,4,6
and bazooka bubble gum,स भरी हई जगह होगी,4,5
and an average    year old,एक औसत    वरषीय वयकति,4,5
see all of them,इनह भी दख,4,3
series  newspapers of india,शरणी:भारत क समाचार पतर,4,4
it represents the beginning,यह पशचिम को अफरीका की कहानिया बतान की,4,8
no hindi text availabe,म पहली बार अमिताभ को मि  नटवरलाला नामक फिलम क लिए अपनी सहयोगी कलाकार रखा क साथ काम करत हए गीत गान क लिए अपनी आवाज का उपयोग करना पडा फिलम म उनक परदरशन क लिए उनह सरवशरषठ अभिनता का परसकार परष पारशवगायक का सरवशरषठ फिलम परसकार मिला।,4,48
pakistan s main ethnic groups,पाकिसतान क परमख जातीय समह,4,5
met a lover,अपनी परमिका स मिला,4,4
phonetic system and script,धवनि-तनतर और लिपि,4,3
have great science principles,विजञान क मल सिदधातो पर ही काम करत ह।,4,9
given these very precious,इन बहत मलयवान और,4,4
that s on the champs elysees,यह ह शौ एलिजी पर,4,5
a ridiculous idea,जो कि एकदम बहदा खयाल ह -,4,7
but not so close,लकिन जयादा पास नही,4,4
you ll see them smile,they know what it is,4,6
a bunch of pacifists,शातिवादियो का झणड,4,3
tall and very handsome,लबा चौडा और बहत तदरसत,4,5
if we start over,अगर हम फिर स परारभ कर,4,6
two canisters of water,पानी क दो कनसतरो क साथ।,4,6
in health and development,सवासथय और विकास म,4,4
a washing machine cum exercising machine,वाशिग-मशीन और कसरत की मशीन एक साथ ।,4,8
because for that project,कयोकि उस परोजकट क लिए,4,5
his mother was incarcerated,इसकी मा को कद कर लिया गया -,4,8
google s international webpage,गगल का अतरराषटरीय जालपषठ,4,5
you tube video awards,यटयब वीडियो परसकार,4,3
proper english check programs,सही अगरजी जाचन वाल परोगरामस,4,5
sunday post,सड पोसट,4,4
,की हर ससकति की अपनी,4,5
my learning in india,मर जञान क बार म ह।,4,6
first peotic presentation history,मल कावय रचना इतिहास,4,4
in a different way,एक अलग रसत स पहची,4,5
it s a brilliant way,बलकि आपक बचच की जान बचान का,4,7
sitting in their homes,मझ इनटरनट पर,4,3
temples of nepal country,नपाली विदश मनतरालय,4,3
comes across this village,एक गाव पहचा।,4,3
and that s great news,और य अति उततम समाचार ह,4,6
with doing interesting things,कछ रोचक कारयो दवारा,4,4
now here s another example,अब एक और उदाहरण|,4,4
thank you very much,बहत बहत धनयवाद,4,3
to mcmurdo in antarctica,अटारकटिका क मकमरडो परात की ओर ।,4,7
more help for business,वयवसायो को अधिक सहायता,4,5
to chechnya to venezuela,चचनया स ल कर वनजअला तक,4,6
policy maker,- नीति निरमाता,4,3
those are the leaders,यही लोग नता ह,4,4
anxiety  lrb  worries  rrb,एनकजाइटी,4,6
appear to be correct,भी सही परतीत हो,4,4
heat can be seen,गरमी दिखाई दगी,4,3
the terms were,य शरत थी :,4,4
when i turned,तब म    वरष का था |,4,7
but they localize it,पर वो इस सथानीय बनात ह,4,6
thoughts of swami vivekanand,सवामी विवकानद क विचार,4,4
once you get infected,जब आप सकरमित हो,4,4
four omportant castes brhman kstriyas vaishyas shudras,चार परमख वरण थ - बराहमण कषतरिय वशय शदर।,4,9
pop into my imagination,मर दिमाग म आ जात ह,4,6
all the tv stations,सार क सार टी वी सटशनो पर।,4,6
to clean drinking water,पीन क साफ पानी की,4,5
to jack the ripper,जक द रिपर स की थी,4,6
mt  in that respect,इसलिए,4,1
people like rashani zafar,रशानी जफर जस लोग,4,4
where anyone has access,जहा सब को परा मौका ह,4,6
that children wake up,जिसम बचच जागत ह,4,4
great country dedicated war,महान दशभकतिपरण यदध,4,3
rewards respect and identity,परसकार सममान और पहचान,4,4
pose and existential threat,एक असतितव का खतरा,4,4
we are watching,हम दख रह ह,4,5
you see he s right,तम दखो वह सही ह,4,5
nothing helped haq,क की जान कोई नही बचा सका,4,8
and from that place,और वहा स,4,3
with a young family,सारथक रप स सकारातमक रहा जा सक |,4,8
our old arawak ancestors,तनोस यानि हमार अरावाक परवज,4,5
to say the least,असाधारण परिसथितियो क बार,4,4
and second of all,और दसरा,4,2
and the never ending hyperactivity,और उसका कभी ना खतम होन वाला जोश,4,8
category   dwivedi padak,शरणी:दविवदी पदक,4,2
so pretty and nice,कितनी सदर और अचछी,4,4
but that does contribute,लकिन य सब बात,4,4
same style pointed today,वही आज दरशित ह।,4,4
what do we know,हम कया जानत ह इस,4,5
pandavas  commander was shikhandi,पाणडवो क सनापति शिखणडी थ।,4,5
news   news sankalak,सरखिया - समाचार सकलक,4,4
asian horse riding position,एशियन घडसवार पोजीशन,4,3
extracellular matrix from pigs,सअरो स बाहय मटरिकस,4,4
give it another try,एक बार और कोशिश करो |,4,6
like memory language attention,समति भाषा धयान की तरह,4,5
of aphaenogaster desert ants,अफनोगासटर चीटीयो क बार म,4,5
which really bothers me,जो मझ वाकई परशान करता ह,4,6
workers of farmers    helpand  daily wages,% कारयबलको कषि   % सवा और  % उतपादन/कला-आधारित उदयोग रोजगार परदान करताह।,4,12
that  s good,यह अचछा ह,4,4
but it was breathtaking,लकिन यकीन मानिए,4,3
to my life now,अब कया महतवपरण ह।,4,4
to sell the product,सामान बचन क लिए,4,4
so models can change,तो नमन बदल सकत ह |,4,6
you might be sleep deprived,आप को शायद सोन न मिल,4,6
i couldn t always understand,तब म अकसर नही समझ पाता था,4,7
