English,Hindi,len_eng_words,len_hin_words
"<start> to think of anything good , <end>","<start> बहत मशकिल लग रहा था , <end>",5,5
<start> and then it becomes more . <end>,<start> और फिर वो कछ और बढ जाती ह . <end>,5,8
"<start> where everything is not standardized , <end>",<start> जहा सब कछ मानकीकत नही ह <end>,5,6
<start> ganeshji agreed to the proposal . <end>,<start> गणश जी न यह परसताव सवीकार कर लिया। <end>,5,8
"<start> but irrespective of that age , <end>","<start> लकिन चाह वह उमर कितनी भी हो , <end>",5,7
"<start> visible reality is look , action <end>",<start> वासतविकता दिखान ह दखो लडाई <end>,5,5
<start> gl social security benefit rates <end>,<start> घ   शोचिअल शचरिटय बनङिट <end>,5,4
"<start> we also observe another thing , <end>","<start> हम एक और बात भी पता चलती ह , <end>",5,8
<start> what are the dangers ? <end>,<start> खतर कया ह  ? <end>,5,4
"<start> here is that region again , <end>",<start> इसी कषतर म दोबारा इस सथान पर <end>,5,7
<start> this new soft structural method <end>,<start> नए मलायम निरमाण क तरीक न <end>,5,6
"<start> intimacy , depth of entry , force of entry <end>",<start> · अतरगता   ☻☻☻☻ ☻ · परवश की गहराई ☻☻☻☻ ☺ · परवश की गतिशीलता ☻☻☻☻ <end>,5,16
<start> it will never remain occasional . <end>,<start> य यदाकदा नही रह सकती <end>,5,5
<start> what is worth dying for ? <end>,<start> ऐसा कया ह जो जान दन लायक ह ? <end>,5,8
<start> now edward de bono argued <end>,<start> एडवरड द बोनो का कहना था <end>,5,6
"<start> in investigating the child s brain , <end>","<start> बचचो क दिमाग क बार म छानबीन करत हए , <end>",5,9
<start> that happens in early years . <end>,<start> कपोषण दवारा दबोच लिए जान क कारण . <end>,5,7
<start> we cannot predict the future . <end>,<start> हम भविषय की भविषयवाणी नही कर सकत । <end>,5,8
<start> which made it so light <end>,<start> जिसन इस इतना हलका बना दिया कि <end>,5,7
"<start> ah , what a wonderful smell . <end>","<start> आह !  ,  कया अदभत सगध ह . <end>",5,5
"<start> three year olds , up to , year olds . <end>","<start> तीनसालकी उमर ,     साल तक ,     साल की उमर . <end>",5,9
<start> we have loaded the laundry <end>,<start>  <end>,5,1
"<start> difficult question , simple answer nothing . <end>","<start> परशन कठिन ह ,  पर जवाब काफी आसान ह  कछ नही । <end>",5,12
<start> close ties with lady mountbatten <end>,<start> लडी माउटबटन क साथ नजदीकी समबनध <end>,5,6
"<start> now , one publisher , action publishing , <end>","<start> अब एक परकाशक ,  ऐकशन परकाशन , <end>",5,5
<start> category president of america <end>,<start> शरणीअमरिका क राषटरपति <end>,5,3
<start> kausalya is an ideal mother . <end>,<start> कौशलया एक आदरश माता ह। <end>,5,5
"<start> for the last years , <end>",<start> पिछल  वरषो स <end>,5,4
"<start> and i was in boston , <end>","<start> और म बॉसटन म रहता था , <end>",5,6
<start> economic loss of a population <end>,<start> एक जनसखया का आरथिक हानि <end>,5,5
"<start> cost rs , . <end>","<start> लगत आईः    ,     र  . <end>",5,5
<start> he was successful in italian . <end>,<start> इटालियन दतावास म उनकी कोशिश सफल रही। <end>,5,7
<start> they re waiting to be circumcised . <end>,<start> य सब खतन क इतजार म रक ह . <end>,5,8
"<start> the attraction of india s culture , <end>","<start> भारतीय ससकति का आकरषण , <end>",5,4
<start> of the islamic revolution <end>,<start> इसलामिक कराति क अधययन म  <end>,5,6
"<start> intimacy means physical , emotional connection <end>","<start> अतरगता स मरा मतलब ह ,  शारीरिक और भावनातमक सबध <end>",5,9
<start> important essays of mahadevi verma . <end>,<start> महादवी वरमा की परमख गदय रचनाए <end>,5,6
<start> is this a beautiful picture <end>,<start> य एक सदर चितर ह  <end>,5,6
<start> the temple of taj mahal <end>,<start> ताजमहल की मसजिद <end>,5,3
<start> nigerians themselves began to develop <end>,<start> नाइजीरिया क लोगो न खद को विकसित करना शर किया <end>,5,10
<start> it s estimated that africa loses <end>,<start> अदाजन सिरफ अफरीका म ही <end>,5,5
"<start> by measuring their student smiles , <end>","<start> विदयारथियो की मसकराहटो को माप कर , <end>",5,6
<start> where can i check it ? <end>,<start> म उस परखन कहा ल जाता ? <end>,5,6
<start> this is unlike al biruni <end>,<start>            . <end>,5,12
<start> then more importance will awake <end>,<start> फिर महाभाव जगगा। <end>,5,3
<start> and they decided in <end>,<start> और उनहोन  म निरणय लिया <end>,5,6
<start> the html language uses tags . <end>,<start>  भाषा टग का उपयोग करता ह। <end>,5,7
<start> men might rebel <end>,<start>           . <end>,5,11
<start> fax <end>,<start> ञद  <end>,5,5
<start> they might still be around . <end>,<start> तो शायद वो आज भी चल रह होत . <end>,5,8
"<start> if they equal your feelings , <end>",<start> अगर वो आपकी भावनाओ क करीब ह तो <end>,5,8
<start> and you re reading this website . <end>,<start> और आप य वब साईट दख रह हो <end>,5,8
<start> ha ha ha ha ha <end>,<start> हहहहहहहह <end>,5,1
<start> for some reason or another . <end>,<start> किसी भी कारण स  . <end>,5,5
<start> coupled with an emotional experience . <end>,<start> एक भावनातमक अनभव का । <end>,5,5
<start> a script is just words . <end>,<start> एक आलख कवल शबद ह | <end>,5,6
<start> so they re simple building blocks . <end>,<start> य सरचना क सरल सारभत उपादान ह . <end>,5,7
<start> scale inwarrence in international terrorism . <end>,<start> वशविक आतकवाद म सकल इनवारिस <end>,5,5
"<start> north dakota . standing rock nation , <end>","<start> उततरी डकोटा ,     <end>",5,5
"<start> your mathematicians , your software engineers , <end>","<start> आपक गणितजञ ,  आपक सॉफटवयर इजीनियर , <end>",5,5
<start> whereas genetics does not differentiate <end>,"<start> जबकि जनटिकस को पावो क अगल या पिछल होन स फरक नही पडता , <end>",5,13
<start> that they re going to face . <end>,<start> का उनह सामना करना पडगा | <end>,5,6
"<start> seventh phase november , <end>",<start> सातवा चरण एक नवबर <end>,5,5
"<start> and while i m okay now , <end>","<start> और अब जब म ठीक हो गयी ह , <end>",5,8
<start> how did that come about ? <end>,<start> वो कस हआ ? <end>,5,3
"<start> i mean , technology , politics , business <end>","<start> मरा मतलब टकनोलोजी ,  राजनीति ,  उदयोग <end>",5,5
<start> and please bring that man <end>,<start> और उस आदमी को भी लकर आना <end>,5,7
<start> the great problem for reform <end>,<start> सधार क लिए एक बडी समसया <end>,5,6
"<start> well , we need a reference . <end>",<start> हम तलना क लिए किसी सवीकत मानक की आवशयकता होगी . <end>,5,10
"<start> dreadful , thumbs down , embarrassing <end>","<start> भयानक ,  नीच अगठा ,  शरमनाक  <end>",5,5
<start> and they quoted a villager <end>,<start> और उनहोन एक गरामीण का सदश भी शामिल किया था <end>,5,10
<start> it is a nation loving republic . <end>,<start> यह एक राषटरपतिय गणततर ह। <end>,5,5
<start> reading and writing and kinesthetic . <end>,"<start> पढनालिखना ,  और गतिसौदरयबोध। <end>",5,3
<start> than the two other shows <end>,"<start> बाकी दो शो स , <end>",5,4
"<start> about how human communities flourish , <end>","<start> जिनस मानवीय समाज पनपत ह , <end>",5,5
<start> son of parasar and sathyavati <end>,<start> पाराशर और सतयवती क पतर। <end>,5,5
<start> for some use of that . <end>,<start> किसी उपयोग क लिए। <end>,5,4
<start> hindi writer s ime <end>,<start> हिनदीराइटर का आईएमई <end>,5,5
<start> sindu is main river here . <end>,<start> सिनध यहा की परमख नदी ह। <end>,5,6
<start> and we do something different <end>,<start> और हम कछ अलग कर <end>,5,5
<start> of the ideal balanced day <end>,<start> एक आदरश सतलित दिन <end>,5,4
"<start> what this demonstrates , i think , <end>",<start> म सोचती ह कि इस सब स यह दिखाता ह कि <end>,5,11
<start> the military in these countries <end>,<start> इन दशो की सनाए <end>,5,4
<start> to make lace with them . <end>,<start> उनक साथ फीत बनान का | <end>,5,6
"<start> human beings have embarked upon , <end>","<start> जिस मनषय जाति न परारमभ किया , <end>",5,6
<start> we re all constantly shedding microbes . <end>,<start> हम सब लगातार रोगाण बहा रह ह | <end>,5,8
<start> for control and then execution . <end>,<start> नियतरण और निषपादन क लिए| <end>,5,5
<start> section bothered by noise <end>,<start> भाग  शोर स परशान  . <end>,5,5
<start> and pretends it s the flu <end>,<start> और हम दिखावा कर कि जकाम ह <end>,5,7
<start> das sustained serious injuries . <end>,<start> उनह गभीर चोट आई  . <end>,5,5
<start> but didn t get much result . <end>,<start> परनत जयादा परिणाम नही मिला <end>,5,5
<start> and even crooked lombard street <end>,<start> यहा तक कि सन फरासिसको क <end>,5,6
<start> many birds and butterflies pollinate . <end>,<start> कई पकषी और तितलिया पषपरण फलात ह . <end>,5,7
<start> children you can t catch me . <end>,<start> बचच   तम मझ नही पकड सकत . <end>,5,8
<start> to justify their rehearsal time . <end>,<start> जो उनक अभयास क समय को उचित ठहराए <end>,5,8
<start> and only without conscious listening <end>,<start> और बिना किसी सचतता स सनन स <end>,5,7
<start> because he decided to educate <end>,<start> कयोकि उनहोन निरणय ल लिया था की वो पढाएग <end>,5,9
<start> tend to be isolated individuals . <end>,<start> वो अकल ही होत ह . <end>,5,5
"<start> well , technology to the rescue . <end>","<start> खर ,  बचाव क लिए परौदयोगिकी . <end>",5,5
<start> i m here to enlist you <end>,<start> म यहा आपको उस सना म भरती करन आया ह <end>,5,10
"<start> so , i ll start with this <end>","<start> तो ,  म इसस शरआत करगी  <end>",5,6
"<start> and use you , throw you . <end>","<start> आपका इसतमाल करत ह ,  आपको छोड दत ह . <end>",5,8
<start> he talks like this now . <end>,<start> अब वह ऐस बात करत ह। <end>,5,6
<start> in such a short time ? <end>,<start> वो भी इतन कम समय म ? <end>,5,6
<start> in terms of economic growth . <end>,<start> आरथिक विकास क मसल म। <end>,5,5
<start> in order to do this . <end>,<start> इस परयोग क लिए  <end>,5,5
<start> but to connect those business <end>,<start> पर इन वयवसायो की पहच को <end>,5,6
<start> the advantage the country had <end>,"<start> और चीन क पास जो सबस बडी ताकत थी , <end>",5,9
"<start> and two , the natural interface , <end>","<start> और दसरा ,  पराकतिक सपरक , <end>",5,4
"<start> not to mention spiritually connected , <end>","<start> बतान क जररत नही आधयतमिक रप स जडी हई , <end>",5,9
<start> the way their audiences think . <end>,<start> जिस तरह दरशक सोचत ह उसका फायदा उठात ह | <end>,5,10
<start> there are no virgins <end>,<start> करान म कही भी    हरियो <end>,5,6
<start> section prime minister of india <end>,<start> शरणीभारत क परधानमतरी <end>,5,3
<start> between the leaders of russia <end>,<start> रस क नताओ <end>,5,3
<start> you re always trading off something . <end>,<start> उसक बदल म आप कछ और द रह होग <end>,5,9
"<start> which is air that s outside , <end>","<start> जो बाहर की हवा ह , <end>",5,5
<start> prawakta news thinking portal <end>,<start> परवकता  समाचारविचार पोरटल <end>,5,4
<start> about the middle east conflict . <end>,<start> मधयपरवी कषतर क सघरष क बार म . <end>,5,7
<start> spaek men news views poartle <end>,<start> परवकता  समाचारविचार पोरटल <end>,5,4
<start> i mean einstein and mozart <end>,<start> मरा मतलब ह आईनसटाइन और मोजारट स <end>,5,7
<start> they can express their opinion <end>,<start> अपन विचार वयकत कर सकत <end>,5,5
<start> not verbal . thinks in pictures . <end>,<start> मौखिक नही .  वह तसवीरो म सोचता ह . <end>,5,7
<start> the royal class is made <end>,<start> इसम शाही ककष बन ह। <end>,5,5
<start> injil which provided to jealousy <end>,<start> इजील जो कि ईसा को परदान की गयी। <end>,5,8
<start> with a corrugated iron roof . <end>,<start> टीन क छत डाल कर बसर कर रह थ। <end>,5,9
<start> people did not believe this . <end>,<start> लोगो न इस पर विशवास नही किया | <end>,5,8
<start> to find the different locations <end>,<start> विभिनन जगहो को खोजन क लिए <end>,5,6
<start> and we seemed to succeed . <end>,<start> और हम सफल होन लग . <end>,5,5
<start> i saw the concept first <end>,<start> मन सबस पहल यह विचार <end>,5,5
<start> is transmitted generation from generation <end>,<start> पीढी दर पीढी चलती आ रही ह <end>,5,7
"<start> was taken in chernobyl originally , <end>","<start> पहल चरनोबिल म ली गयी थी , <end>",5,6
<start> we do something to something <end>,<start> हम कछ का कछ करत ह <end>,5,6
<start> is it the break ? <end>,<start> कया दोनो टट गय  ? <end>,5,5
<start> official place of elected president <end>,<start> चयनित राषटरपति का आधिकारिक जालसथल <end>,5,5
<start> as they have an idea . <end>,<start> जस उनह कोई विचार आए . <end>,5,5
<start> the first is bharti kher . <end>,<start> पहली ह भारती खर . <end>,5,4
<start> lancet compiled all the research <end>,<start> लसट पतरिका न सार सशोधन का सकलन कर <end>,5,8
<start> and play music really loud <end>,<start> बहत जोर स सगीत बजा सकत हो <end>,5,7
<start> that was also considered unlawful . <end>,<start> उसको भी वध सवीकार कर लिया गया। <end>,5,7
"<start> in whatever job you do , <end>","<start> और जिस भी रोजगार म आप हो , <end>",5,7
"<start> vulnerability pushed , i pushed back . <end>","<start> अतिसवदनशीलता न जोर लगाया ,  मन भी जोर लगाया। <end>",5,8
<start> what is the business here ? <end>,<start> तो इसम वयापार कहा ह ? <end>,5,5
"<start> to let ourselves be seen , <end>","<start> अपन आप को दिखन दना , <end>",5,5
"<start> as an iranian woman artist , <end>","<start> ईरानी महिला कलाकार होन की चनौती की कहानी , <end>",5,8
<start> you re seeing here images of <end>,<start> आप यहा तसवीर दख रह ह <end>,5,6
<start> mahamaya nagar district <end>,<start> महामयानगर जिला <end>,5,4
"<start> not manchester united style promotion , <end>",<start> मानचसटर यनायीतद क तरीक स नही <end>,5,6
<start> akbar s personality was very famous . <end>,<start> अकबर का वयकतितव बहचरचित रहा ह। <end>,5,6
<start> rashidun caliph and civil war <end>,<start> राशिदन खलीफा और गहयदध <end>,5,4
<start> one of the rare survivors . <end>,<start> उन दरलभ लोगो म स एक जो वहा स बच निकल . <end>,5,11
<start> as making meaning from sound . <end>,<start> आवाजो स अरथ निकालन क रप म | <end>,5,8
<start> had a fifth grade education . <end>,<start> पाचवी ककषा तक पढ थ | <end>,5,6
<start> interesting where it came from . <end>,<start> और इस विचार की शरआत भी काफी रोचक ह . <end>,5,9
<start> when we go eat lunch <end>,<start> या जब हम खाना खान जात ह <end>,5,7
<start> they give us our identity <end>,<start> वो हम हमारी पहचान दती ह <end>,5,6
<start> what is solvent sniffing ? <end>,<start> सॉलवट सघना कया होता ह  ? <end>,5,6
"<start> the answer is long lived molecules , <end>","<start> जवाब ह ,  दीरघाय अण , <end>",5,4
<start> which is a statistical map <end>,<start> जो एक साखयिकीय मानचितर ह <end>,5,5
<start> the car just drives itself . <end>,<start> इस कार न खद को चलाया ह | <end>,5,8
"<start> for those who can t walk , <end>","<start> और जो चल नही सकत , <end>",5,5
<start> on some of these issues ? <end>,<start> सवाभाविक वरतमान निरणय को बदलन म ? <end>,5,6
<start> his spiritual love starts at <end>,<start> उनकी साधना परम स आरमभ होती ह। <end>,5,7
<start> of potential happiness and suffering . <end>,<start> क अनभव की काफी अधिक सभावनाओ क पातर ह | <end>,5,10
<start> disapointed poet wanders away . <end>,<start> निराश कवि इधरउधर भटकता रहता ह  . <end>,5,7
<start> a popular creation from geetanjali <end>,<start> गीताञजलि स एक लोकपरिय रचनाः <end>,5,5
<start> and they think that means <end>,<start> उनह लगता ह कि इस सब का मतलब ह <end>,5,9
<start> it s very easy to react . <end>,<start> तरत भडक उठना भी बहत आसान होता ह। <end>,5,8
<start> which is inspired by nature . <end>,<start> जो परकति स पररित ह | <end>,5,6
"<start> i have a different view , <end>","<start> मर विचार कछ अलग ह , <end>",5,5
<start> those are basic human values . <end>,<start> य तो मलभत इसानी अचछाइया ह। <end>,5,6
"<start> you played timeless test matches , <end>","<start> आप असामयिक टसट मकाबला खला करत थ , <end>",5,7
<start> just like an adventurer s cap . <end>,<start> जस किसी साहसिक कारयकरम पर जान वाल की टोपी होती ह। <end>,5,11
"<start> they saw their first dentist , <end>","<start> उनहोन पहली बार डटिसट को यही दखा , <end>",5,7
<start> is in our own head . <end>,<start> हमार अपन दिमाग म ह . <end>,5,5
<start> my father was a professor . <end>,<start> मर पिता परोफसर थ . <end>,5,4
<start> and here s a side note <end>,<start> और यही एक नोट भी ह <end>,5,6
<start> can you you believe that ? <end>,<start> कया आप विशवास कर सकत ह ? <end>,5,6
<start> saint kabir s couplets and poems <end>,<start> सत कबीर क दोह एव कविताए <end>,5,6
<start> lrb effective from rrb <end>,<start> यह                तक लाग ह  . <end>,5,8
<start> it doesn t make any difference <end>,<start> इसस कोई अनतर नही पडता <end>,5,5
<start> about what they can do . <end>,<start> य कया कर सकत ह . <end>,5,5
<start> between fear and acceptance <end>,<start> डर और सच को सवीकार करन म <end>,5,7
<start> yughnagari typewriter without any problem <end>,<start> यनिनागरी  बिना तामझाम का दवनागरी टाइपराइटर <end>,5,7
<start> and our place in it . <end>,<start> और उसम हमारी अवसथिति को जानन की। <end>,5,7
<start> even health should be privatized . <end>,<start> सवासथ सवाओ का भी निजीकरण करा जाना चाहिय। <end>,5,8
<start> it s just hard to listen <end>,<start>  <end>,5,1
<start> short introduction to swami vivekanannd <end>,<start> सवामी विवकानद सकषिपत परिचय <end>,5,4
<start> second phase th march <end>,<start> दसरा चरण    मारच <end>,5,5
<start> and actually start decrypting it . <end>,<start> और वासतव म यह दकरयपतिग शर करत ह  . <end>,5,9
<start> celebrating life of kalpana chawala <end>,<start> कलपना चावला क जीवन पर मना रहा ह <end>,5,8
<start> mobile phone has hindi endorsement <end>,<start> मोबाइल फोन म हिनदी समरथन <end>,5,5
"<start> these were criminals , crooks , dangerous , <end>","<start> यह थ अपराधी ,  उचकक ,  खतरनाक लोग <end>",5,6
<start> take these tests every year . <end>,<start> साल दर साल। <end>,5,3
<start> paradise is quite the opposite . <end>,<start> सवरग इसक बिलकल विपरीत ह . <end>,5,7
<start> initiating sex with my husband <end>,<start>  <end>,5,1
<start> it has mostly not worked . <end>,<start> मगर वो जयादातर नाकामयाब ही हय ह। <end>,5,7
<start> mahabharat the uncomparable poem <end>,<start> महाभारत अनपम कावय <end>,5,3
<start> we talk about world peace . <end>,<start> हम विशव शाति की बात करत ह | <end>,5,8
<start> but it actually doesn t leak . <end>,<start> लकिन इसम पानी नही चता ह। <end>,5,6
<start> sometimes our engineers and architects <end>,<start> कई बार हमार इजीनियर और वासतकार <end>,5,6
"<start> in , natural resource exports <end>",<start> म परकतिक सपदाओ का निरयात <end>,5,6
<start> shroat indian food and its art <end>,<start> सरोतः भारतीय भोजन व पाक कला <end>,5,6
<start> about our involvement in afghanistan <end>,<start> अफगानिसतान म हमारी भागीदारी क बार म <end>,5,7
<start> religion was again saved . <end>,<start> धरम या मजहब दबारा बच गया  . <end>,5,7
<start> iran also had same condition . <end>,<start> ईरान म भी यही हाल हो गया। <end>,5,7
<start> so get in the game <end>,<start>    . <end>,5,4
"<start> that s just straight up twisted , <end>",<start> बरी तरह स टडी ह <end>,5,8
<start> where a group actually underestimated <end>,<start> जहा वासतव म एक समह को कम करक आका <end>,5,9
<start> jaishankar prasad <end>,<start> जयशकर परसाद <end>,5,4
<start> and little cubes of cheese . <end>,<start> और छोटछोट चीज कयबस भी थ . <end>,5,6
<start> the facial feedback response theory . <end>,<start> द फशियल फीडबक रिसपोस थिओरी भी लिखी <end>,5,7
"<start> because education , in a way , <end>","<start> शिकषा ,  एक तरह स ,  कयोकि <end>",5,5
<start> raising funds for their causes <end>,<start> उनक काम क लिए धन जटाना <end>,5,6
<start> deoani or called it surtitle <end>,<start> इस दववाणी अथवा सरभारती भी कहा जाता ह। <end>,5,8
<start> they involved in second pollution . <end>,<start> दवितीयक परदषको म शामिल ह <end>,5,5
<start> useful firefox extensions for hindi . <end>,<start> हिनदी क लिय उपयोगी फायरफॉकस एकसटशन <end>,5,6
<start> part state council <end>,<start> पाठ   राजय कारयपालिका <end>,5,4
<start> listen in the coffee bar <end>,<start> काफी बार म सनिए <end>,5,4
"<start> a rented car , a camera <end>","<start> एक किराए की कार ,  एक कमरा <end>",5,6
<start> and feel really unconnected to <end>,<start> और हम लगता ह की हम उस स कया लना दना <end>,5,11
"<start> of what makes for progress , <end>",<start> की परगति कया ह <end>,5,4
<start> of such a national day . <end>,<start> इस तरह क एक राषटरीय दिन का हिससा लन क अवसर को जान नही गना चाहत थ . <end>,5,17
<start> because they re seeing the world <end>,<start> कयोकि व इस दनिया को <end>,5,5
<start> or even the war room . <end>,<start> और यदधककषो म भी। <end>,5,4
<start> so what happens for adults <end>,<start> तो वयसको क साथ कया होता ह कि <end>,5,8
"<start> those who challenged , got wrong path <end>",<start> ‎जिसन इसकी ओर दावत दी उसन सीध मारग की ओर राहनमाई की। <end>,5,12
"<start> shit , you ve missed years . <end>",<start> तम पहल ही  साल बरबाद कर चक हो । <end>,5,10
"<start> or caught or found out , <end>","<start> या  पकड गय  या  खोज निकाल गय , <end>",5,7
<start> i had to do something . <end>,<start> मझ कछ तो करना था | <end>,5,6
<start> it was completed in . <end>,<start> यह      म परण हई। <end>,5,5
"<start> we aren t simply projecting identity , <end>","<start> लोग कवल पहचान बता ही नही रह ह , <end>",5,8
<start> and the key to this <end>,<start> और इसकी कजी <end>,5,3
<start> that those immigrants from downstairs <end>,<start> नीच वाल अपरवासी लोग <end>,5,4
<start> and you unlock people s potential . <end>,<start> और लोगो की कषमताओ को बढा सकत ह . <end>,5,8
"<start> right ? second , it is negative . <end>","<start> दसरा ,  यह निगटिव ह| <end>",5,4
<start> the information that we have <end>,<start> हम इन जानकारियो स <end>,5,4
"<start> oh no , where s this thing ? <end>","<start> अर ,  वह चीज कहा चली गयी ? <end>",5,6
<start> puranas is elaboration of vedas <end>,<start> पराण वसततः वदो का विसतार ह । <end>,5,7
<start> simultaneously many other problems arose . <end>,<start> इसक साथ ही अनक समसयाए भी सिर उठाय खडी थी। <end>,5,10
"<start> and at the same time , <end>","<start> ठीक उसी समय , <end>",5,3
<start> this is world s largest democracy . <end>,<start> यह विशव का सबस बडा लोकततर ह। <end>,5,7
<start> no hindi text available here <end>,<start> म आतकवाद क विकास .  एक साखयिकीय मलयाकन  कलसत और टन वन द वरद विशवविदयालय गनट क दवारा एक लख <end>,5,21
<start> the understanding that i have . <end>,<start> जिस रप म म आज इस समझती ह। <end>,5,8
<start> old cuban man from camaguey . <end>,<start> कामागए क परान कयबन परष . <end>,5,5
<start> to do things together effectively . <end>,<start> जिनक दवारा हम और सकषमता स काम कर सक | <end>,5,10
"<start> car crashes , domestic violence <end>","<start> कार का टकराना ,  घरल हिसा <end>",5,5
"<start> we treble their remaining lifespan , <end>","<start> हम उनक बाकि जीवन काल को तीन गना कर द , <end>",5,10
<start> we should think about them <end>,<start> हम य सोचना चाहिय कि <end>,5,5
<start> embracing your inner three year old <end>,<start> अपन भीतर क तीनवरषीय बालक को गल स लगायग <end>,5,9
"<start> gtd , knowledge of terrorism , inheritor of above . <end>",<start>  आतकवाद जञान उपपर क लिए उततराधिकारी <end>,5,7
<start> and we discovered these variations . <end>,<start> और जिसस इन अनियमितताओ की खोज हई . <end>,5,7
"<start> and she said , oh , fantastic . <end>",<start> और उनहोन कहा  शानदार <end>,5,4
<start> is very good to follow . <end>,<start> मानन लायक ह | <end>,5,4
<start> this is the philodendron selloum . <end>,<start> यह फिलोददरो सललौम ह . <end>,5,4
<start> send him to pakistan . <end>,<start> उनह पाकिसतान भज दीजिए  . <end>,5,5
<start> that we can no more <end>,<start> हम मानव कलयाण की सकलपना म <end>,5,6
"<start> which changed our lives forever , <end>",<start> और इसन हमारा जीवन सदा क लिय बदल दिया। <end>,5,9
"<start> it takes you , microseconds <end>",<start> आप को  लाख मिकरोसकाडस लगत ह <end>,5,7
<start> and it s very very simple . <end>,<start> और यह बहत आसान ह <end>,5,5
<start> in the mathare valley slums . <end>,<start> माथरा घाटी की झगगियो म। <end>,5,5
<start> and different shapes floating around . <end>,"<start> और विभिनन आकार तरत हए , <end>",5,5
<start> that would be really ineffective . <end>,<start> तो वासतव म य तरीका कारगर नही होगा . <end>,5,8
<start> with medals on his chest . <end>,<start> उसकी छाती पर पदक क साथ  . <end>,5,7
"<start> dark eyed maidens with swelling breasts , <end>",<start> काली आखो वाली भारी वकष की कनयाओ क रप म <end>,5,10
"<start> and a host of vitamins , <end>","<start> और कई विटामिन क मिशरण स , <end>",5,6
"<start> and i ve found that , indeed , <end>","<start> और मन पाया ह ,  वासतव म , <end>",5,6
"<start> the first , to my mind , <end>","<start> पहल ,  मर मन म , <end>",5,4
<start> another part of rajya sabha . <end>,<start> राजय सभा क गर सघीय ततव <end>,5,6
<start> after much persuasion they returned . rning . <end>,<start> काफी विवाद क बाद उनह विवश होकर लौटना पढा। <end>,5,9
<start> my family believes in me . <end>,<start> मरा परिवार भरोसा करता ह . <end>,5,5
"<start> to risk a quarter acre , <end>","<start> चौथाई एकड जमीन म ही जोखिम उठाना पड , <end>",5,8
<start> because i was just <end>,<start> कयोकि म सिरफ  बरस का था <end>,5,7
<start> of non visual user interface technology . <end>,<start> भजन वाल अलग अलग तकनीक बनायी| <end>,5,6
<start> it became the first car <end>,<start> यह पहली कार बनी जो <end>,5,5
<start> middle east asian hindi literature <end>,<start> मधयपरव एशियाई हिनदी साहितय <end>,5,4
"<start> but in its erect form , <end>","<start> लकिन सीधा हो क , <end>",5,4
<start> increases envy . it increases gloating . <end>,<start> ईरषया बढ जाती ह। घरना बढ जाती ह । <end>,5,9
<start> . the soul is ageless eternal . <end>,<start> .  आतमा अजरअमर ह <end>,5,4
<start> and doodling in the workplace . <end>,<start> और उलटीसीधी चितरकारी का ऑफिसो म परयोग कर। <end>,5,8
"<start> schools for , children . <end>",<start> करीब  सकलो क  बचचो की। <end>,5,7
<start> so as we are facing <end>,<start> आज जहा हम <end>,5,3
"<start> thought would be extremely unlikely , <end>","<start> सोचा था कि असभव होगी , <end>",5,5
<start> by the signature they leave <end>,<start> उस हसताकषर दधारा जिस वह छोड जात ह <end>,5,8
<start> a religeon which showspecefull way . <end>,<start> जो धमम यह बताए कि परजञा और शील क साथसाथ करणा का होना भी अनिवारय ह <end>,5,16
"<start> reform is no use anymore , <end>",<start> सधार का अब ओर कोई फायदा नही ह <end>,5,8
"<start> thousands of people saw it , <end>","<start> हजारो लोगो न इस दखा ह , <end>",5,6
<start> this was another hero generation <end>,<start> य अनय बहादर पीढी ह <end>,5,5
<start> short story of the mahabharata <end>,<start> महाभारत की सकषिपत कथा <end>,5,4
<start> to be consumed by individuals . <end>,<start> जो अकल वयकतियो दवारा उपभोग किया जाए . <end>,5,7
"<start> work smart , then work hard . <end>","<start> चतरता स काम करिय ,  फिर कडी महनत करिय | <end>",5,9
<start> they were about fifty . <end>,<start> व करीब पचास थ  . <end>,5,5
<start> and i think that s symbolic <end>,<start> और मझ यह उसका परतीक लग रहा ह <end>,5,8
<start> and here we are now . <end>,<start> और अब हम यहा आ पहच ह . <end>,5,7
"<start> approximately , miles from delhi <end>",<start> दिलली स लगभग      किलोमीटर दर <end>,5,6
<start> there s no feeling about germs . <end>,<start> जीवाणओ क लिए हमम कोई अहसास नही होता | <end>,5,9
<start> personal sankalaa are also haven <end>,<start> वयकतिगत सकलको क अलावा सामदायिक सकलक भी होत ह जो सामानयतः किसी लघ समदाय क फीड का सकलन करत ह। <end>,5,20
<start> and neutrinos you can detect <end>,<start> और नयटरोनो की आप टोह ल सकत ह <end>,5,8
<start> the uv and the x rays <end>,<start>  या किरण <end>,5,3
"<start> the computer typed out gibberish , <end>",<start> तब कपयटर न बमतलबी शबद दिखाए <end>,5,6
<start> class geography of uttar pradesh <end>,<start> शरणीउततर परदश का भगोल <end>,5,4
<start> between the london metropolitan police <end>,<start> और आरथिक और विततीय अपराध आयोग नाइजीरिया क बीच <end>,5,9
"<start> in helping victims of disasters , <end>",<start> आपदाओ स पीडितो की मदद म परकट करत ह <end>,5,9
<start> death of bhisma and drona <end>,<start> भीषम और दरोण वध <end>,5,4
<start> and the limousine empties out . <end>,<start> और दखत ही दखत हमारी गाडी खाली हो गयी | <end>,5,10
<start> for me and my sister . <end>,<start> मझस और मरी बहिन स . <end>,5,5
